strength,agility,expertise,resistance,life,height,characterType,performance,generation
91,42,2,13,2,1.9,CharacterType.ARCHER,45.1383900397261,1
51.0,68.0,15.0,12.0,2.0,1.9,CharacterType.ARCHER,48.98476614419213,2
51.0,68.0,15.0,12.0,2.0,1.9,CharacterType.ARCHER,48.98476614419213,3
53.0,76.0,11.0,2.0,6.0,1.5,CharacterType.ARCHER,44.43968423064237,4
53.0,71.0,23.0,0.0,2.0,1.8,CharacterType.ARCHER,50.04965657036009,5
46.0,70.0,14.0,0.0,17.0,1.9,CharacterType.ARCHER,45.37052370366687,6
40.0,46.0,60.0,0.0,1.0,1.9,CharacterType.ARCHER,43.75686666974446,7
45.0,73.0,13.0,13.0,4.0,1.9,CharacterType.ARCHER,45.28947948741096,8
59.0,37.0,43.0,0.0,9.0,1.6,CharacterType.ARCHER,38.37131141170053,9
48.0,83.0,17.0,0.0,1.0,2.0,CharacterType.ARCHER,47.09019815983607,10
42.0,76.0,21.0,10.0,0.0,1.5,CharacterType.ARCHER,39.29813965201764,11
73.0,45.0,7.0,23.0,0.0,1.9,CharacterType.ARCHER,44.213899820726006,12
76.0,47.0,2.0,24.0,0.0,1.9,CharacterType.ARCHER,44.15494411516696,13
48.0,83.0,14.0,0.0,3.0,1.5,CharacterType.ARCHER,44.13047135199815,14
81.0,43.0,23.0,0.0,1.0,1.5,CharacterType.ARCHER,46.8749433546969,15
85.0,35.0,25.0,2.0,0.0,1.9,CharacterType.ARCHER,51.100884233942026,16
45.0,86.0,16.0,0.0,1.0,1.8,CharacterType.ARCHER,46.12091036425923,17
68.0,56.0,20.0,0.0,4.0,2.0,CharacterType.ARCHER,50.068800606575735,18
82.0,45.0,10.0,10.0,0.0,1.9,CharacterType.ARCHER,49.74977020538075,19
72.0,70.0,5.0,0.0,1.0,2.0,CharacterType.ARCHER,52.83281413876974,20
53.0,53.0,14.0,1.0,27.0,1.9,CharacterType.ARCHER,42.438320432458035,21
38.0,109.0,2.0,0.0,0.0,2.0,CharacterType.ARCHER,39.60705100832371,22
65.0,62.0,9.0,0.0,11.0,2.0,CharacterType.ARCHER,46.74881165096504,23
72.0,56.0,1.0,3.0,15.0,2.0,CharacterType.ARCHER,42.859025339814316,24
52.0,59.0,15.0,0.0,22.0,2.0,CharacterType.ARCHER,40.127034417582685,25
71.0,56.0,14.0,2.0,4.0,1.8,CharacterType.ARCHER,49.91667227691697,26
54.0,80.0,10.0,1.0,3.0,1.8,CharacterType.ARCHER,49.29883371508592,27
58.0,56.0,14.0,14.0,6.0,2.0,CharacterType.ARCHER,41.86477551971521,28
62.0,43.0,17.0,7.0,18.0,1.9,CharacterType.ARCHER,42.937748950032876,29
67.0,30.0,43.0,7.0,0.0,1.9,CharacterType.ARCHER,47.836446379433646,30
68.0,30.0,43.0,7.0,0.0,1.9,CharacterType.ARCHER,48.371211848559234,31
68.0,30.0,43.0,7.0,0.0,1.9,CharacterType.ARCHER,48.371211848559234,32
74.0,52.0,17.0,3.0,2.0,1.8,CharacterType.ARCHER,50.306649786810716,33
75.0,52.0,17.0,3.0,2.0,2.0,CharacterType.ARCHER,49.649350477048145,34
67.0,69.0,10.0,1.0,0.0,2.0,CharacterType.ARCHER,51.94661000088413,35
68.0,70.0,10.0,1.0,0.0,2.0,CharacterType.ARCHER,53.03726009462097,36
84.0,48.0,7.0,6.0,2.0,1.9,CharacterType.ARCHER,51.23690976754134,37
59.0,79.0,4.0,4.0,1.0,1.9,CharacterType.ARCHER,55.326475522904914,38
61.0,69.0,10.0,0.0,9.0,1.4,CharacterType.ARCHER,46.13427193068883,39
62.0,68.0,9.0,0.0,8.0,1.8,CharacterType.ARCHER,49.16001445225282,40
