strength,agility,expertise,resistance,life,height,characterType,performance,generation
62,61,3,11,13,1.9,CharacterType.ARCHER,47.528697989448645,1
62,61,3,11,13,1.9,CharacterType.ARCHER,47.528697989448645,2
62,61,3,11,13,1.9,CharacterType.ARCHER,47.528697989448645,3
62,61,3,11,13,1.9,CharacterType.ARCHER,47.528697989448645,4
62,61,3,11,13,1.9,CharacterType.ARCHER,47.528697989448645,5
67.0,65.0,15.0,0.0,0.0,1.8,CharacterType.ARCHER,53.39789511340859,6
67.0,65.0,15.0,0.0,0.0,1.8,CharacterType.ARCHER,53.39789511340859,7
67.0,65.0,15.0,0.0,0.0,1.8,CharacterType.ARCHER,53.39789511340859,8
67.0,65.0,15.0,0.0,0.0,1.8,CharacterType.ARCHER,53.39789511340859,9
67.0,65.0,15.0,0.0,0.0,1.8,CharacterType.ARCHER,53.39789511340859,10
67.0,65.0,15.0,0.0,0.0,1.8,CharacterType.ARCHER,53.39789511340859,11
69.0,67.0,0.0,12.0,0.0,1.9,CharacterType.ARCHER,53.5173901473826,12
69.0,67.0,0.0,12.0,0.0,1.9,CharacterType.ARCHER,53.5173901473826,13
69.0,67.0,0.0,12.0,0.0,1.9,CharacterType.ARCHER,53.5173901473826,14
69.0,67.0,0.0,12.0,0.0,1.9,CharacterType.ARCHER,53.5173901473826,15
69.0,67.0,0.0,12.0,0.0,1.9,CharacterType.ARCHER,53.5173901473826,16
69.0,67.0,0.0,12.0,0.0,1.9,CharacterType.ARCHER,53.5173901473826,17
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,18
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,19
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,20
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,21
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,22
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,23
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,24
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,25
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,26
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,27
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,28
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,29
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,30
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,31
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,32
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,33
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,34
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,35
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,36
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,37
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,38
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,39
70.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,40
