strength,agility,expertise,resistance,life,height,characterType,performance,generation
56,69,10,13,2,1.4,CharacterType.ARCHER,43.056135900395695,1
56,69,10,13,2,1.4,CharacterType.ARCHER,43.056135900395695,2
76.0,45.0,4.0,22.0,0.0,1.9,CharacterType.ARCHER,43.732076321491284,3
76.0,45.0,4.0,22.0,0.0,1.9,CharacterType.ARCHER,43.732076321491284,4
59.0,69.0,19.0,0.0,0.0,1.8,CharacterType.ARCHER,52.001370287114305,5
59.0,69.0,19.0,0.0,0.0,1.8,CharacterType.ARCHER,52.001370287114305,6
59.0,69.0,19.0,0.0,0.0,1.8,CharacterType.ARCHER,52.001370287114305,7
59.0,69.0,19.0,0.0,0.0,1.8,CharacterType.ARCHER,52.001370287114305,8
95.0,46.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,52.74659804666165,9
95.0,46.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,52.74659804666165,10
73.0,49.0,24.0,1.0,0.0,1.9,CharacterType.ARCHER,56.766402596773645,11
73.0,49.0,24.0,1.0,0.0,1.9,CharacterType.ARCHER,56.766402596773645,12
87.0,52.0,9.0,0.0,0.0,1.9,CharacterType.ARCHER,57.03790632027077,13
87.0,52.0,9.0,0.0,0.0,1.9,CharacterType.ARCHER,57.03790632027077,14
87.0,52.0,9.0,0.0,0.0,1.9,CharacterType.ARCHER,57.03790632027077,15
87.0,52.0,9.0,0.0,0.0,1.9,CharacterType.ARCHER,57.03790632027077,16
87.0,52.0,9.0,0.0,0.0,1.9,CharacterType.ARCHER,57.03790632027077,17
87.0,52.0,9.0,0.0,0.0,1.9,CharacterType.ARCHER,57.03790632027077,18
87.0,52.0,9.0,0.0,0.0,1.9,CharacterType.ARCHER,57.03790632027077,19
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,20
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,21
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,22
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,23
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,24
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,25
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,26
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,27
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,28
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,29
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,30
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,31
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,32
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,33
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,34
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,35
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,36
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,37
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,38
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,39
78.0,68.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,60.86500213519693,40
