strength,agility,expertise,resistance,life,height,characterType,performance
53,56,39,1,1,2.0,CharacterType.ARCHER,47.909587081557
60,68,7,7,8,2.0,CharacterType.ARCHER,46.015527499965486
58,52,10,5,25,1.9,CharacterType.ARCHER,43.19531800369309
63,42,15,21,9,1.9,CharacterType.ARCHER,41.72831438523805
49,70,22,7,2,1.6,CharacterType.ARCHER,40.221065870143775
41,78,5,21,5,1.8,CharacterType.ARCHER,36.73780148296568
67,27,31,23,2,2.0,CharacterType.ARCHER,35.13602500569215
46,66,3,18,17,2.0,CharacterType.ARCHER,34.955516416736586
69,23,38,6,14,1.5,CharacterType.ARCHER,34.73290595073955
63,37,17,22,11,2.0,CharacterType.ARCHER,34.62778899099556
83,40,2,14,11,1.6,CharacterType.ARCHER,32.31919614140794
71,30,8,19,22,1.9,CharacterType.ARCHER,32.099996876907994
33,79,4,9,25,1.8,CharacterType.ARCHER,30.28518447236545
42,18,76,13,1,1.5,CharacterType.ARCHER,28.952253438214797
77,10,32,6,25,1.9,CharacterType.ARCHER,28.725871916369563
71,37,5,23,14,1.6,CharacterType.ARCHER,28.658097742152574
66,20,23,38,3,1.8,CharacterType.ARCHER,26.74030027565271
25,81,21,17,6,2.0,CharacterType.ARCHER,26.42055819728688
31,55,27,30,7,1.5,CharacterType.ARCHER,25.936614267673836
75,3,53,3,16,1.7,CharacterType.ARCHER,25.551503438959664
44,27,19,10,50,1.9,CharacterType.ARCHER,24.597002290734654
28,78,12,23,9,1.6,CharacterType.ARCHER,24.122401057966318
51,23,31,6,39,1.6,CharacterType.ARCHER,24.03529873300437
46,17,40,33,14,2.0,CharacterType.ARCHER,23.772774526469586
28,60,23,13,26,1.7,CharacterType.ARCHER,23.235795051939405
27,42,40,4,37,1.5,CharacterType.ARCHER,22.320918320076192
23,77,12,31,7,1.4,CharacterType.ARCHER,21.18754005997785
53,11,28,42,16,1.9,CharacterType.ARCHER,21.006769662222943
44,18,34,24,30,1.6,CharacterType.ARCHER,20.124952693754725
51,7,44,42,6,1.5,CharacterType.ARCHER,19.74931358147814
29,17,49,42,13,1.9,CharacterType.ARCHER,19.72394617358125
31,51,7,3,58,1.7,CharacterType.ARCHER,19.25069514251578
33,19,31,17,50,1.9,CharacterType.ARCHER,19.222424882139254
64,7,33,20,26,1.6,CharacterType.ARCHER,18.90732711517863
64,10,20,51,5,1.8,CharacterType.ARCHER,17.29735863942942
37,5,62,36,10,1.7,CharacterType.ARCHER,17.259196611860595
26,59,3,4,58,1.6,CharacterType.ARCHER,17.134628711116726
25,28,44,12,41,1.6,CharacterType.ARCHER,17.03206576614132
41,25,10,13,61,1.4,CharacterType.ARCHER,16.33955176340832
28,48,5,65,4,1.6,CharacterType.ARCHER,15.934160426087052
73,12,11,13,41,1.5,CharacterType.ARCHER,15.730667556776993
15,61,37,15,22,1.4,CharacterType.ARCHER,15.336836724095361
54,18,7,56,15,1.5,CharacterType.ARCHER,14.9023639345505
31,32,2,28,57,1.8,CharacterType.ARCHER,14.756753972404127
19,19,64,32,16,1.8,CharacterType.ARCHER,14.648748212057473
38,15,21,15,61,1.5,CharacterType.ARCHER,14.392332152642526
21,31,29,46,23,1.4,CharacterType.ARCHER,13.9642090672959
16,25,92,2,15,1.6,CharacterType.ARCHER,13.79147285022561
20,24,35,17,54,1.8,CharacterType.ARCHER,13.68223820199746
12,114,11,9,4,1.5,CharacterType.ARCHER,13.665152086887002
20,34,34,49,13,1.7,CharacterType.ARCHER,13.61640458670384
14,68,28,3,37,1.6,CharacterType.ARCHER,13.45068781380518
19,33,25,49,24,1.8,CharacterType.ARCHER,13.43531520355742
35,25,5,38,47,1.6,CharacterType.ARCHER,13.13706911515947
24,26,11,30,59,1.9,CharacterType.ARCHER,13.0440699186888
12,67,53,8,10,1.6,CharacterType.ARCHER,13.034493984636153
21,3,77,30,19,2.0,CharacterType.ARCHER,12.958953264220613
14,52,28,25,31,1.6,CharacterType.ARCHER,12.173249759088188
47,18,16,28,41,1.3,CharacterType.ARCHER,11.949072608589564
21,14,47,55,13,1.5,CharacterType.ARCHER,11.812991994045559
46,8,17,6,73,1.8,CharacterType.ARCHER,11.710073381459917
30,22,5,67,26,1.8,CharacterType.ARCHER,11.426204674217882
20,5,82,37,6,1.6,CharacterType.ARCHER,11.346033222346344
10,45,62,8,25,1.8,CharacterType.ARCHER,11.32908774907488
38,3,44,37,28,1.3,CharacterType.ARCHER,10.771573955372116
14,20,40,47,29,1.9,CharacterType.ARCHER,10.555072504945068
18,80,4,38,10,1.3,CharacterType.ARCHER,10.497462685295092
20,6,44,20,60,1.5,CharacterType.ARCHER,10.410288003276495
61,4,15,16,54,1.5,CharacterType.ARCHER,10.401859054537352
11,43,56,28,12,1.7,CharacterType.ARCHER,10.3083936692357
27,7,25,35,56,1.8,CharacterType.ARCHER,10.26480246099556
19,18,25,20,68,1.5,CharacterType.ARCHER,10.058975630672062
12,22,62,3,51,1.7,CharacterType.ARCHER,9.930654954459726
15,25,71,7,32,1.3,CharacterType.ARCHER,9.504903115964543
15,34,32,68,1,1.6,CharacterType.ARCHER,9.29372621693546
23,16,17,67,27,1.7,CharacterType.ARCHER,9.24552369288913
12,46,3,55,34,1.5,CharacterType.ARCHER,8.72736893755737
8,45,43,32,22,1.8,CharacterType.ARCHER,8.487614550517353
10,6,106,10,18,2.0,CharacterType.ARCHER,8.166052062564484
16,32,47,48,7,1.3,CharacterType.ARCHER,8.11747279605096
8,54,30,35,23,1.4,CharacterType.ARCHER,8.098493455430624
22,15,8,77,28,1.9,CharacterType.ARCHER,8.03566018663587
25,12,15,83,15,1.5,CharacterType.ARCHER,7.832549974308198
10,2,70,12,56,1.9,CharacterType.ARCHER,7.7934771800047775
9,17,55,29,40,1.7,CharacterType.ARCHER,7.671892510335631
29,11,5,58,47,1.5,CharacterType.ARCHER,7.666159666768653
13,1,83,21,32,1.3,CharacterType.ARCHER,7.4145493192980645
8,42,30,57,13,2.0,CharacterType.ARCHER,7.053586303630283
6,97,10,6,31,2.0,CharacterType.ARCHER,6.900753841453432
61,4,13,12,60,1.3,CharacterType.ARCHER,6.85402961968107
91,5,3,27,24,1.7,CharacterType.ARCHER,6.753652758761076
39,4,14,83,10,1.4,CharacterType.ARCHER,6.7154577621793745
10,71,1,39,29,1.3,CharacterType.ARCHER,6.663644505527407
7,19,48,43,33,1.7,CharacterType.ARCHER,6.3402247784692385
12,19,33,82,4,1.4,CharacterType.ARCHER,6.195187707113268
9,37,14,5,85,1.7,CharacterType.ARCHER,5.856747777057067
9,43,4,5,89,1.8,CharacterType.ARCHER,5.829309404301149
8,6,42,15,79,1.9,CharacterType.ARCHER,5.679516401083131
40,8,5,3,94,1.6,CharacterType.ARCHER,5.537580897565628
8,3,77,54,8,2.0,CharacterType.ARCHER,5.209812655594297
15,8,1,74,52,1.6,CharacterType.ARCHER,5.063671806132362
51,2,4,48,45,1.7,CharacterType.ARCHER,4.791705078870773
50,10,3,84,3,1.3,CharacterType.ARCHER,4.722812171628924
17,16,5,106,6,1.4,CharacterType.ARCHER,4.611553274913505
4,64,24,1,57,1.6,CharacterType.ARCHER,4.306540153109207
7,21,108,9,5,1.3,CharacterType.ARCHER,4.301365081342776
21,3,3,50,73,1.8,CharacterType.ARCHER,4.259993880457042
13,13,10,2,112,1.9,CharacterType.ARCHER,4.25501105208605
3,11,65,38,33,1.7,CharacterType.ARCHER,4.223933823117051
3,52,13,28,54,1.6,CharacterType.ARCHER,4.01291859687716
2,15,28,64,41,2.0,CharacterType.ARCHER,3.6745607352061067
8,13,3,23,103,1.8,CharacterType.ARCHER,3.4470478657840182
4,3,31,7,105,2.0,CharacterType.ARCHER,3.0904365993775276
2,53,36,2,57,1.8,CharacterType.ARCHER,3.0426488666367026
48,1,2,24,75,1.8,CharacterType.ARCHER,2.873500139248767
5,15,102,27,1,1.3,CharacterType.ARCHER,2.5768214465544346
2,11,102,25,10,1.5,CharacterType.ARCHER,2.227025792147291
1,60,2,46,41,1.9,CharacterType.ARCHER,2.2140338501407486
5,3,6,18,118,1.8,CharacterType.ARCHER,2.165111965312119
2,3,107,35,3,2.0,CharacterType.ARCHER,1.6026643999175665
