strength,agility,expertise,resistance,life,height,characterType,performance,generation
55,42,32,13,8,1.8,CharacterType.ARCHER,40.5144042282434,1
52.0,39.0,37.0,12.0,7.0,1.8,CharacterType.ARCHER,38.733355457598705,2
53.0,40.0,38.0,12.0,6.0,1.8,CharacterType.ARCHER,40.24990242303138,3
75.0,22.0,36.0,14.0,1.0,1.9,CharacterType.ARCHER,41.19430723968056,4
71.0,55.0,10.0,3.0,8.0,1.7,CharacterType.ARCHER,41.9608706222964,5
54.0,38.0,46.0,10.0,0.0,1.5,CharacterType.ARCHER,39.592142402188706,6
79.0,39.0,28.0,0.0,1.0,1.4,CharacterType.ARCHER,45.373373086483255,7
75.0,64.0,4.0,1.0,3.0,1.9,CharacterType.ARCHER,57.231502975565014,8
76.0,65.0,4.0,1.0,3.0,1.9,CharacterType.ARCHER,58.42961861640854,9
62.0,75.0,7.0,3.0,1.0,2.0,CharacterType.ARCHER,50.383526567413654,10
72.0,66.0,10.0,0.0,0.0,1.6,CharacterType.ARCHER,47.42225491973654,11
68.0,69.0,2.0,7.0,1.0,1.5,CharacterType.ARCHER,46.6891713165766,12
59.0,73.0,14.0,0.0,1.0,1.9,CharacterType.ARCHER,57.283796180256715,13
61.0,72.0,14.0,0.0,1.0,1.9,CharacterType.ARCHER,58.30962731319112,14
61.0,72.0,14.0,0.0,1.0,2.0,CharacterType.ARCHER,51.45515119584621,15
64.0,57.0,25.0,3.0,0.0,1.7,CharacterType.ARCHER,45.791233060626,16
58.0,61.0,26.0,3.0,0.0,1.7,CharacterType.ARCHER,44.567864370995395,17
59.0,68.0,20.0,1.0,0.0,1.7,CharacterType.ARCHER,46.04306810057639,18
71.0,75.0,2.0,0.0,0.0,1.4,CharacterType.ARCHER,50.87619629800078,19
56.0,70.0,4.0,9.0,10.0,1.9,CharacterType.ARCHER,48.923925822756075,20
67.0,74.0,6.0,1.0,1.0,1.5,CharacterType.ARCHER,50.340982651331956,21
60.0,52.0,36.0,0.0,1.0,1.5,CharacterType.ARCHER,47.604425621789694,22
67.0,77.0,5.0,0.0,0.0,1.6,CharacterType.ARCHER,47.69762491841212,23
99.0,49.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,53.32507969784692,24
83.0,63.0,4.0,0.0,0.0,1.6,CharacterType.ARCHER,47.70826861780831,25
77.0,62.0,9.0,0.0,0.0,1.9,CharacterType.ARCHER,59.877789731722594,26
78.0,62.0,9.0,0.0,0.0,1.9,CharacterType.ARCHER,60.41251464033533,27
70.0,55.0,24.0,0.0,0.0,1.9,CharacterType.ARCHER,59.34427765001418,28
72.0,52.0,25.0,0.0,0.0,1.9,CharacterType.ARCHER,58.95556258784646,29
70.0,45.0,31.0,0.0,3.0,1.9,CharacterType.ARCHER,55.72079027181015,30
73.0,47.0,26.0,0.0,3.0,1.9,CharacterType.ARCHER,56.35144420523706,31
71.0,61.0,8.0,5.0,3.0,1.9,CharacterType.ARCHER,55.33522450576917,32
78.0,70.0,0.0,0.0,0.0,2.0,CharacterType.ARCHER,53.25411163388138,33
91.0,57.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,56.85791148496979,34
98.0,51.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,54.143469993104006,35
84.0,66.0,0.0,0.0,0.0,1.4,CharacterType.ARCHER,51.06273144700864,36
76.0,52.0,19.0,0.0,1.0,1.4,CharacterType.ARCHER,48.733260283694136,37
70.0,29.0,43.0,0.0,7.0,1.9,CharacterType.ARCHER,48.70925963702507,38
79.0,35.0,20.0,4.0,9.0,1.9,CharacterType.ARCHER,45.926134970363584,39
59.0,82.0,4.0,4.0,0.0,1.9,CharacterType.ARCHER,56.67203964353655,40
