strength,agility,expertise,resistance,life,height,characterType,performance,generation
46,75,9,11,9,1.4,CharacterType.ARCHER,38.30516947082565,1
43.0,45.0,33.0,6.0,20.0,1.9,CharacterType.ARCHER,38.409598661729284,2
55.0,48.0,35.0,6.0,4.0,1.9,CharacterType.ARCHER,49.70966254793222,3
66.0,35.0,39.0,1.0,7.0,1.9,CharacterType.ARCHER,49.609919252466156,4
66.0,35.0,39.0,1.0,7.0,1.9,CharacterType.ARCHER,49.609919252466156,5
56.0,28.0,57.0,3.0,6.0,1.9,CharacterType.ARCHER,45.40271831147276,6
42.0,78.0,10.0,17.0,0.0,2.0,CharacterType.ARCHER,38.180147967212655,7
46.0,63.0,11.0,14.0,14.0,1.5,CharacterType.ARCHER,35.01156902564762,8
42.0,82.0,20.0,0.0,4.0,1.9,CharacterType.ARCHER,48.22428391494206,9
80.0,53.0,13.0,0.0,2.0,1.9,CharacterType.ARCHER,57.20288470886052,10
94.0,29.0,18.0,4.0,3.0,1.9,CharacterType.ARCHER,43.78900649449924,11
50.0,69.0,28.0,0.0,1.0,1.6,CharacterType.ARCHER,42.42028029403994,12
76.0,49.0,6.0,6.0,12.0,1.9,CharacterType.ARCHER,48.16733092288151,13
82.0,58.0,7.0,0.0,1.0,1.7,CharacterType.ARCHER,46.65318014595811,14
83.0,58.0,7.0,0.0,1.0,1.7,CharacterType.ARCHER,47.02675239655643,15
62.0,52.0,27.0,3.0,3.0,1.9,CharacterType.ARCHER,53.66061646039054,16
67.0,68.0,7.0,3.0,3.0,1.9,CharacterType.ARCHER,56.708999129975865,17
67.0,68.0,7.0,3.0,3.0,1.9,CharacterType.ARCHER,56.708999129975865,18
66.0,75.0,1.0,4.0,1.0,1.9,CharacterType.ARCHER,56.735339310562736,19
59.0,84.0,1.0,3.0,1.0,1.8,CharacterType.ARCHER,50.627601331980614,20
73.0,49.0,6.0,0.0,19.0,1.9,CharacterType.ARCHER,46.778993453449054,21
56.0,79.0,8.0,5.0,0.0,1.9,CharacterType.ARCHER,54.891329490660546,22
79.0,55.0,13.0,0.0,1.0,1.5,CharacterType.ARCHER,49.25038048187297,23
77.0,43.0,28.0,0.0,1.0,1.9,CharacterType.ARCHER,56.33589458311395,24
61.0,56.0,12.0,3.0,15.0,1.9,CharacterType.ARCHER,48.3735998483702,25
52.0,70.0,9.0,18.0,0.0,1.4,CharacterType.ARCHER,40.47883013289522,26
55.0,30.0,28.0,33.0,2.0,1.9,CharacterType.ARCHER,34.92308867095478,27
69.0,65.0,1.0,1.0,12.0,1.9,CharacterType.ARCHER,52.86390589083416,28
69.0,65.0,1.0,1.0,12.0,1.9,CharacterType.ARCHER,52.86390589083416,29
86.0,51.0,0.0,0.0,9.0,1.9,CharacterType.ARCHER,50.05910659985314,30
52.0,62.0,20.0,3.0,11.0,1.9,CharacterType.ARCHER,49.06359365501565,31
84.0,44.0,20.0,0.0,0.0,1.4,CharacterType.ARCHER,46.975531708479025,32
85.0,44.0,20.0,0.0,0.0,1.4,CharacterType.ARCHER,47.33585130441779,33
71.0,33.0,39.0,1.0,4.0,2.0,CharacterType.ARCHER,44.72163479247419,34
98.0,44.0,7.0,0.0,0.0,2.0,CharacterType.ARCHER,46.3156292097679,35
61.0,65.0,20.0,1.0,2.0,1.5,CharacterType.ARCHER,48.60753140041417,36
78.0,52.0,16.0,0.0,2.0,2.0,CharacterType.ARCHER,50.499391823224784,37
61.0,65.0,20.0,1.0,2.0,1.5,CharacterType.ARCHER,48.60753140041417,38
65.0,55.0,17.0,8.0,3.0,1.9,CharacterType.ARCHER,52.65507628205342,39
61.0,50.0,22.0,14.0,1.0,1.9,CharacterType.ARCHER,49.30580964885399,40
