73.0,64.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,60.114231822535096
65.0,82.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,60.09123853410734
65.0,82.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,60.09123853410734
65.0,82.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,60.09123853410734
77.0,68.0,2.0,1.0,0.0,1.9,CharacterType.ARCHER,59.73280179118309
80.0,57.0,12.0,0.0,0.0,1.9,CharacterType.ARCHER,59.635888901732905
62.0,81.0,5.0,0.0,0.0,1.9,CharacterType.ARCHER,58.98568557783145
64.0,71.0,12.0,0.0,0.0,1.9,CharacterType.ARCHER,58.97033907875126
68.0,54.0,27.0,0.0,0.0,1.9,CharacterType.ARCHER,58.92837971613574
64.0,80.0,0.0,5.0,0.0,1.9,CharacterType.ARCHER,57.38907738678579
86.0,60.0,0.0,2.0,0.0,1.9,CharacterType.ARCHER,57.20714156628792
86.0,60.0,0.0,2.0,0.0,1.9,CharacterType.ARCHER,57.20714156628792
54.0,82.0,13.0,0.0,0.0,1.9,CharacterType.ARCHER,56.765661589095764
54.0,82.0,13.0,0.0,0.0,1.9,CharacterType.ARCHER,56.765661589095764
54.0,82.0,13.0,0.0,0.0,1.9,CharacterType.ARCHER,56.765661589095764
54.0,82.0,13.0,0.0,0.0,1.9,CharacterType.ARCHER,56.765661589095764
73.0,62.0,7.0,7.0,0.0,1.9,CharacterType.ARCHER,56.53244852278449
73.0,62.0,7.0,7.0,0.0,1.9,CharacterType.ARCHER,56.53244852278449
73.0,62.0,7.0,7.0,0.0,1.9,CharacterType.ARCHER,56.53244852278449
65.0,55.0,24.0,4.0,0.0,1.9,CharacterType.ARCHER,56.133603537490686
65.0,55.0,24.0,4.0,0.0,1.9,CharacterType.ARCHER,56.133603537490686
60.0,78.0,5.0,3.0,2.0,1.9,CharacterType.ARCHER,56.10128576279841
54.0,52.0,43.0,0.0,0.0,1.9,CharacterType.ARCHER,54.37169705569643
51.0,63.0,34.0,1.0,0.0,1.9,CharacterType.ARCHER,54.249356693902456
64.0,80.0,5.0,0.0,0.0,1.8,CharacterType.ARCHER,54.14011599421924
71.0,69.0,7.0,1.0,0.0,1.8,CharacterType.ARCHER,53.96520606395494
51.0,56.0,42.0,0.0,0.0,1.9,CharacterType.ARCHER,53.64520581110255
72.0,76.0,0.0,0.0,0.0,2.0,CharacterType.ARCHER,53.39065606407891
84.0,62.0,2.0,1.0,0.0,1.8,CharacterType.ARCHER,53.33228964255579
71.0,56.0,21.0,0.0,0.0,1.8,CharacterType.ARCHER,53.31110982440077
71.0,69.0,5.0,3.0,0.0,1.8,CharacterType.ARCHER,52.95688939518214
52.0,91.0,0.0,5.0,0.0,1.9,CharacterType.ARCHER,52.70308727779407
50.0,53.0,45.0,0.0,0.0,1.9,CharacterType.ARCHER,52.213226099411095
75.0,34.0,36.0,0.0,2.0,1.9,CharacterType.ARCHER,51.98189578115451
63.0,82.0,2.0,1.0,0.0,2.0,CharacterType.ARCHER,51.761696376229054
63.0,82.0,2.0,1.0,0.0,2.0,CharacterType.ARCHER,51.761696376229054
86.0,60.0,2.0,0.0,0.0,2.0,CharacterType.ARCHER,51.607646082938565
82.0,61.0,1.0,4.0,0.0,1.8,CharacterType.ARCHER,51.28527726614544
54.0,82.0,13.0,0.0,0.0,1.8,CharacterType.ARCHER,51.23903237973325
54.0,82.0,13.0,0.0,0.0,1.8,CharacterType.ARCHER,51.23903237973325
54.0,82.0,13.0,0.0,0.0,1.8,CharacterType.ARCHER,51.23903237973325
54.0,82.0,13.0,0.0,0.0,1.8,CharacterType.ARCHER,51.23903237973325
54.0,82.0,13.0,0.0,0.0,1.8,CharacterType.ARCHER,51.23903237973325
54.0,82.0,13.0,0.0,0.0,1.8,CharacterType.ARCHER,51.23903237973325
54.0,82.0,13.0,0.0,0.0,1.8,CharacterType.ARCHER,51.23903237973325
54.0,82.0,13.0,0.0,0.0,1.8,CharacterType.ARCHER,51.23903237973325
100.0,42.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,51.134902322595266
79.0,57.0,10.0,1.0,0.0,2.0,CharacterType.ARCHER,51.12322969825156
82.0,66.0,1.0,0.0,0.0,1.5,CharacterType.ARCHER,51.036626391748634
82.0,66.0,1.0,0.0,0.0,1.5,CharacterType.ARCHER,51.036626391748634
63.0,63.0,20.0,0.0,1.0,2.0,CharacterType.ARCHER,50.97565380337652
76.0,65.0,7.0,1.0,0.0,1.5,CharacterType.ARCHER,50.89169845702212
68.0,72.0,1.0,7.0,0.0,1.8,CharacterType.ARCHER,50.883241031092695
67.0,53.0,27.0,0.0,0.0,2.0,CharacterType.ARCHER,50.823086682902286
67.0,53.0,27.0,0.0,0.0,2.0,CharacterType.ARCHER,50.823086682902286
71.0,69.0,3.0,6.0,0.0,2.0,CharacterType.ARCHER,50.78195649027495
55.0,90.0,3.0,0.0,0.0,1.8,CharacterType.ARCHER,50.75417751545625
58.0,75.0,14.0,0.0,0.0,2.0,CharacterType.ARCHER,50.704607952342265
72.0,70.0,5.0,1.0,0.0,1.5,CharacterType.ARCHER,50.62857437217732
75.0,58.0,11.0,2.0,2.0,2.0,CharacterType.ARCHER,50.469609966865505
75.0,58.0,11.0,2.0,2.0,2.0,CharacterType.ARCHER,50.469609966865505
90.0,57.0,1.0,0.0,0.0,2.0,CharacterType.ARCHER,50.41553362083424
90.0,57.0,1.0,0.0,0.0,2.0,CharacterType.ARCHER,50.41553362083424
84.0,59.0,6.0,0.0,0.0,1.5,CharacterType.ARCHER,50.206135984014935
84.0,59.0,6.0,0.0,0.0,1.5,CharacterType.ARCHER,50.206135984014935
84.0,59.0,6.0,0.0,0.0,1.5,CharacterType.ARCHER,50.206135984014935
61.0,53.0,34.0,0.0,0.0,2.0,CharacterType.ARCHER,50.08805093734819
62.0,82.0,5.0,0.0,0.0,1.4,CharacterType.ARCHER,50.022948249289314
64.0,63.0,21.0,0.0,0.0,1.5,CharacterType.ARCHER,49.860169814706374
64.0,63.0,21.0,0.0,0.0,1.5,CharacterType.ARCHER,49.860169814706374
64.0,65.0,19.0,0.0,0.0,1.4,CharacterType.ARCHER,49.76557295554621
64.0,65.0,19.0,0.0,0.0,1.4,CharacterType.ARCHER,49.76557295554621
62.0,84.0,2.0,0.0,0.0,1.5,CharacterType.ARCHER,49.75519936088063
62.0,84.0,2.0,0.0,0.0,1.5,CharacterType.ARCHER,49.75519936088063
70.0,68.0,3.0,6.0,0.0,2.0,CharacterType.ARCHER,49.730033661577785
54.0,79.0,0.0,6.0,8.0,1.9,CharacterType.ARCHER,49.697278844868464
87.0,34.0,23.0,4.0,0.0,1.9,CharacterType.ARCHER,49.691849589195186
87.0,34.0,23.0,4.0,0.0,1.9,CharacterType.ARCHER,49.691849589195186
72.0,23.0,53.0,0.0,0.0,1.9,CharacterType.ARCHER,48.81952897855202
72.0,23.0,53.0,0.0,0.0,1.9,CharacterType.ARCHER,48.81952897855202
72.0,23.0,53.0,0.0,0.0,1.9,CharacterType.ARCHER,48.81952897855202
39.0,97.0,7.0,5.0,0.0,1.8,CharacterType.ARCHER,40.546463049470134
101.0,36.0,0.0,11.0,0.0,1.9,CharacterType.ARCHER,40.44344554645763
61.0,40.0,15.0,0.0,32.0,1.8,CharacterType.ARCHER,35.52950582992007
61.0,52.0,1.0,0.0,33.0,1.5,CharacterType.ARCHER,34.07105148003043
65.0,40.0,4.0,39.0,0.0,2.0,CharacterType.ARCHER,31.173953875706644
34.0,64.0,6.0,0.0,44.0,1.9,CharacterType.ARCHER,30.222565514943852
34.0,64.0,6.0,0.0,44.0,1.9,CharacterType.ARCHER,30.222565514943852
34.0,64.0,6.0,0.0,44.0,1.9,CharacterType.ARCHER,30.222565514943852
52.0,50.0,3.0,42.0,0.0,1.7,CharacterType.ARCHER,28.0703015848126
52.0,50.0,3.0,42.0,0.0,1.7,CharacterType.ARCHER,28.0703015848126
25.0,25.0,71.0,5.0,21.0,1.9,CharacterType.ARCHER,23.596027616368684
41.0,49.0,2.0,0.0,55.0,1.5,CharacterType.ARCHER,23.4951373329159
66.0,24.0,4.0,54.0,0.0,1.9,CharacterType.ARCHER,22.960193026653116
30.0,32.0,27.0,58.0,0.0,1.9,CharacterType.ARCHER,20.843740692113613
37.0,27.0,18.0,0.0,66.0,1.9,CharacterType.ARCHER,20.558367867811512
31.0,37.0,12.0,0.0,69.0,1.9,CharacterType.ARCHER,19.90739871245693
66.0,16.0,4.0,41.0,21.0,1.9,CharacterType.ARCHER,16.84341927658021
25.0,55.0,1.0,0.0,66.0,2.0,CharacterType.ARCHER,16.78228813725888
88.0,28.0,2.0,11.0,19.0,1.3,CharacterType.ARCHER,16.593986914063002
18.0,29.0,71.0,0.0,30.0,1.4,CharacterType.ARCHER,16.009749248686788
18.0,29.0,71.0,0.0,30.0,1.4,CharacterType.ARCHER,16.009749248686788
30.0,27.0,13.0,7.0,71.0,1.8,CharacterType.ARCHER,14.595168364055024
26.0,40.0,6.0,0.0,75.0,1.4,CharacterType.ARCHER,13.859779539258927
61.0,12.0,8.0,32.0,34.0,1.5,CharacterType.ARCHER,13.022667270976054
17.0,26.0,33.0,12.0,60.0,1.9,CharacterType.ARCHER,12.80842825488775
22.0,36.0,0.0,52.0,37.0,1.9,CharacterType.ARCHER,12.788307400142099
20.0,34.0,95.0,0.0,0.0,1.3,CharacterType.ARCHER,12.275658987633154
18.0,23.0,51.0,56.0,0.0,1.4,CharacterType.ARCHER,11.646008853496651
29.0,9.0,24.0,17.0,68.0,1.9,CharacterType.ARCHER,11.438918144165966
14.0,68.0,45.0,13.0,8.0,1.3,CharacterType.ARCHER,9.962683656767345
20.0,27.0,1.0,25.0,74.0,1.9,CharacterType.ARCHER,9.404831062753324
13.0,44.0,44.0,0.0,47.0,1.3,CharacterType.ARCHER,8.643058190965412
13.0,23.0,19.0,57.0,36.0,1.9,CharacterType.ARCHER,8.432771699351957
11.0,44.0,2.0,48.0,43.0,1.6,CharacterType.ARCHER,7.774698668366428
9.0,17.0,45.0,41.0,36.0,1.8,CharacterType.ARCHER,7.363567687895497
27.0,14.0,0.0,58.0,48.0,2.0,CharacterType.ARCHER,7.282571280749213
27.0,14.0,0.0,58.0,48.0,2.0,CharacterType.ARCHER,7.282571280749213
14.0,32.0,3.0,53.0,45.0,1.3,CharacterType.ARCHER,7.079669604058221
45.0,4.0,7.0,92.0,0.0,1.7,CharacterType.ARCHER,4.2295683528360115
