strength,agility,expertise,resistance,life,height,characterType,performance,generation
51,27,55,12,5,1.9,CharacterType.ARCHER,40.71337037671229,1
71.0,16.0,52.0,7.0,3.0,1.9,CharacterType.ARCHER,41.68611936739422,2
56.0,61.0,26.0,3.0,1.0,1.9,CharacterType.ARCHER,54.159670273766075,3
45.0,76.0,13.0,10.0,4.0,1.9,CharacterType.ARCHER,46.442600889378014,4
53.0,69.0,19.0,2.0,5.0,1.8,CharacterType.ARCHER,47.6969204412354,5
77.0,46.0,12.0,9.0,3.0,1.9,CharacterType.ARCHER,49.69819827292448,6
84.0,56.0,6.0,0.0,2.0,2.0,CharacterType.ARCHER,50.366924698857524,7
53.0,74.0,10.0,1.0,10.0,1.9,CharacterType.ARCHER,51.21605742729224,8
67.0,65.0,7.0,6.0,2.0,1.9,CharacterType.ARCHER,54.931580571737335,9
64.0,80.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,59.462160999857545,10
74.0,72.0,0.0,0.0,2.0,1.9,CharacterType.ARCHER,59.37970881974447,11
74.0,72.0,0.0,0.0,2.0,1.9,CharacterType.ARCHER,59.37970881974447,12
77.0,70.0,0.0,0.0,1.0,1.9,CharacterType.ARCHER,59.816928179187926,13
74.0,72.0,0.0,0.0,2.0,1.9,CharacterType.ARCHER,59.37970881974447,14
74.0,72.0,2.0,0.0,2.0,1.9,CharacterType.ARCHER,60.53651713543635,15
74.0,72.0,2.0,0.0,2.0,1.9,CharacterType.ARCHER,60.53651713543635,16
74.0,72.0,2.0,0.0,2.0,1.9,CharacterType.ARCHER,60.53651713543635,17
74.0,72.0,2.0,0.0,2.0,1.9,CharacterType.ARCHER,60.53651713543635,18
73.0,73.0,2.0,0.0,2.0,1.9,CharacterType.ARCHER,60.53834979708646,19
73.0,73.0,2.0,0.0,2.0,1.9,CharacterType.ARCHER,60.53834979708646,20
74.0,72.0,2.0,0.0,2.0,1.9,CharacterType.ARCHER,60.53651713543635,21
65.0,63.0,21.0,0.0,0.0,1.9,CharacterType.ARCHER,59.66826626702409,22
67.0,66.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,59.75641984537131,23
67.0,66.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,59.75641984537131,24
67.0,81.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,60.463052015899876,25
70.0,64.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,60.492010639268095,26
70.0,64.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,60.492010639268095,27
75.0,72.0,1.0,0.0,1.0,1.9,CharacterType.ARCHER,60.52984907930358,28
80.0,68.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,60.70296068462315,29
74.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.135339788251734,30
69.0,69.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,60.720730913931305,31
69.0,69.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,60.720730913931305,32
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,33
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,34
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,35
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,36
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,37
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,38
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,39
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,40
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,41
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,42
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,43
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,44
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,45
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,46
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,47
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,48
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,49
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,50
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,51
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,52
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,53
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,54
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,55
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,56
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,57
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,58
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,59
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,60
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,61
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,62
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,63
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,64
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,65
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,66
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,67
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,68
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,69
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,70
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,71
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,72
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,73
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,74
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,75
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,76
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,77
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,78
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,79
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,80
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,81
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,82
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,83
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,84
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,85
73.0,67.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.46268076928316,86
73.0,67.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.46268076928316,87
73.0,67.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.46268076928316,88
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,89
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,90
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,91
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,92
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,93
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,94
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,95
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,96
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,97
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,98
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,99
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,100
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,101
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,102
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,103
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,104
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,105
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,106
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,107
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,108
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,109
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,110
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,111
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,112
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,113
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,114
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,115
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,116
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,117
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,118
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,119
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,120
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,121
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,122
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,123
72.0,71.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.59420302794747,124
72.0,71.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.59420302794747,125
72.0,71.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.59420302794747,126
72.0,71.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.59420302794747,127
72.0,71.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.59420302794747,128
72.0,71.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.59420302794747,129
72.0,71.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.59420302794747,130
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,131
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,132
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,133
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,134
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,135
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,136
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,137
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,138
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,139
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,140
71.0,67.0,12.0,0.0,0.0,1.9,CharacterType.ARCHER,61.34825164415225,141
71.0,67.0,12.0,0.0,0.0,1.9,CharacterType.ARCHER,61.34825164415225,142
71.0,67.0,12.0,0.0,0.0,1.9,CharacterType.ARCHER,61.34825164415225,143
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,144
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,145
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,146
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,147
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,148
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,149
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,150
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,151
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,152
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,153
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,154
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,155
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,156
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,157
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,158
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,159
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,160
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,161
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,162
69.0,71.0,10.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3392253956767,163
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,164
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,165
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,166
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,167
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,168
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,169
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,170
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,171
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,172
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,173
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,174
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,175
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,176
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,177
69.0,74.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.394031467527206,178
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,179
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,180
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,181
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,182
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,183
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,184
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,185
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,186
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,187
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,188
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,189
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,190
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,191
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,192
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,193
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,194
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,195
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,196
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,197
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,198
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,199
69.0,67.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,61.15238582929424,200
