strength,agility,expertise,resistance,life,height,characterType,performance,generation
54,51,33,5,7,2.0,CharacterType.ARCHER,44.16409351523811,1
74.0,52.0,12.0,4.0,6.0,1.9,CharacterType.ARCHER,52.931028752160046,2
74.0,52.0,12.0,4.0,6.0,1.9,CharacterType.ARCHER,52.931028752160046,3
64.0,55.0,20.0,6.0,3.0,1.9,CharacterType.ARCHER,53.534873706220175,4
67.0,58.0,21.0,0.0,3.0,1.9,CharacterType.ARCHER,57.92029272026929,5
67.0,58.0,21.0,0.0,3.0,1.9,CharacterType.ARCHER,57.92029272026929,6
70.0,61.0,15.0,1.0,0.0,1.9,CharacterType.ARCHER,58.571330744828614,7
70.0,61.0,15.0,1.0,0.0,1.9,CharacterType.ARCHER,58.571330744828614,8
72.0,63.0,13.0,0.0,1.0,1.9,CharacterType.ARCHER,59.99662027357571,9
72.0,63.0,13.0,0.0,1.0,1.9,CharacterType.ARCHER,59.99662027357571,10
75.0,65.0,8.0,1.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,11
75.0,65.0,8.0,1.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,12
75.0,65.0,8.0,1.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,13
75.0,65.0,8.0,1.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,14
75.0,65.0,8.0,1.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,15
75.0,65.0,8.0,1.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,16
75.0,65.0,8.0,1.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,17
75.0,65.0,8.0,1.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,18
75.0,65.0,8.0,1.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,19
75.0,65.0,8.0,1.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,20
76.0,65.0,8.0,0.0,0.0,1.9,CharacterType.ARCHER,60.76659628473096,21
76.0,65.0,8.0,0.0,0.0,1.9,CharacterType.ARCHER,60.76659628473096,22
76.0,65.0,8.0,0.0,0.0,1.9,CharacterType.ARCHER,60.76659628473096,23
76.0,65.0,8.0,0.0,0.0,1.9,CharacterType.ARCHER,60.76659628473096,24
