strength,agility,expertise,resistance,life,height,characterType,performance,generation
78,42,22,5,3,1.6,CharacterType.ARCHER,41.484207538273765,1
49.0,71.0,8.0,8.0,14.0,1.9,CharacterType.ARCHER,45.90717672602192,2
63.0,53.0,12.0,12.0,9.0,1.9,CharacterType.ARCHER,47.69539653010113,3
77.0,56.0,12.0,2.0,1.0,1.9,CharacterType.ARCHER,57.37623219987739,4
72.0,50.0,24.0,2.0,1.0,1.7,CharacterType.ARCHER,45.57869348422463,5
72.0,50.0,24.0,2.0,1.0,1.7,CharacterType.ARCHER,45.57869348422463,6
81.0,66.0,2.0,0.0,0.0,1.5,CharacterType.ARCHER,51.142004753894575,7
81.0,66.0,2.0,0.0,0.0,1.5,CharacterType.ARCHER,51.142004753894575,8
68.0,55.0,16.0,4.0,4.0,1.9,CharacterType.ARCHER,53.953227487393875,9
75.0,48.0,24.0,1.0,0.0,1.8,CharacterType.ARCHER,51.534125148658056,10
71.0,57.0,13.0,4.0,3.0,1.9,CharacterType.ARCHER,55.423834368696866,11
80.0,50.0,17.0,0.0,1.0,1.9,CharacterType.ARCHER,57.218992227371736,12
75.0,65.0,7.0,0.0,1.0,1.9,CharacterType.ARCHER,59.62828483775928,13
75.0,65.0,7.0,0.0,1.0,1.9,CharacterType.ARCHER,59.62828483775928,14
75.0,65.0,7.0,0.0,1.0,1.9,CharacterType.ARCHER,59.62828483775928,15
75.0,65.0,7.0,0.0,1.0,1.9,CharacterType.ARCHER,59.62828483775928,16
66.0,82.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,60.26403944277055,17
66.0,82.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,60.26403944277055,18
73.0,76.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.10962976576311,19
73.0,76.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.10962976576311,20
66.0,82.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,60.26403944277055,21
74.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.135339788251734,22
