strength,agility,expertise,resistance,life,height,characterType,performance,generation
36,43,49,2,20,1.9,CharacterType.ARCHER,36.26242455358973,1
60.0,65.0,13.0,9.0,1.0,1.5,CharacterType.ARCHER,45.12703342918339,2
59.0,38.0,45.0,2.0,4.0,1.9,CharacterType.ARCHER,50.013617490350924,3
59.0,38.0,45.0,2.0,4.0,1.9,CharacterType.ARCHER,50.013617490350924,4
60.0,49.0,30.0,9.0,0.0,1.9,CharacterType.ARCHER,51.68132760918097,5
78.0,48.0,21.0,1.0,0.0,1.9,CharacterType.ARCHER,56.961494418333494,6
57.0,70.0,20.0,0.0,0.0,1.9,CharacterType.ARCHER,56.98885112317231,7
57.0,70.0,20.0,0.0,0.0,1.9,CharacterType.ARCHER,56.98885112317231,8
72.0,56.0,19.0,1.0,0.0,1.9,CharacterType.ARCHER,58.575577362039596,9
72.0,56.0,19.0,1.0,0.0,1.9,CharacterType.ARCHER,58.575577362039596,10
72.0,56.0,19.0,1.0,0.0,1.9,CharacterType.ARCHER,58.575577362039596,11
72.0,56.0,19.0,1.0,0.0,1.9,CharacterType.ARCHER,58.575577362039596,12
73.0,57.0,18.0,1.0,0.0,1.9,CharacterType.ARCHER,59.31095723123351,13
71.0,63.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,59.934817987856206,14
71.0,63.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,59.934817987856206,15
68.0,68.0,12.0,0.0,0.0,1.9,CharacterType.ARCHER,60.01551345192943,16
75.0,66.0,8.0,0.0,0.0,1.9,CharacterType.ARCHER,60.85510651852362,17
71.0,63.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,60.483759357032106,18
71.0,63.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,60.483759357032106,19
73.0,63.0,13.0,0.0,0.0,1.9,CharacterType.ARCHER,60.58905009596881,20
75.0,69.0,5.0,0.0,0.0,1.9,CharacterType.ARCHER,61.01988615547537,21
75.0,69.0,5.0,0.0,0.0,1.9,CharacterType.ARCHER,61.01988615547537,22
74.0,63.0,12.0,0.0,0.0,1.9,CharacterType.ARCHER,60.61168605988001,23
74.0,63.0,12.0,0.0,0.0,1.9,CharacterType.ARCHER,60.61168605988001,24
74.0,63.0,12.0,0.0,0.0,1.9,CharacterType.ARCHER,60.61168605988001,25
74.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.135339788251734,26
76.0,72.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.09430524608095,27
76.0,72.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.09430524608095,28
76.0,72.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.09430524608095,29
76.0,72.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.09430524608095,30
76.0,72.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.09430524608095,31
76.0,72.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.09430524608095,32
71.0,70.0,8.0,0.0,0.0,1.9,CharacterType.ARCHER,60.93991278019356,33
71.0,70.0,8.0,0.0,0.0,1.9,CharacterType.ARCHER,60.93991278019356,34
71.0,70.0,8.0,0.0,0.0,1.9,CharacterType.ARCHER,60.93991278019356,35
70.0,75.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,60.94559515019148,36
70.0,75.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,60.94559515019148,37
70.0,75.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,60.94559515019148,38
70.0,75.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,60.94559515019148,39
70.0,75.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,60.94559515019148,40
