strength,agility,expertise,resistance,life,height,characterType,performance,generation
62,67,11,3,7,2.0,CharacterType.ARCHER,48.48157856081961,1
62.0,67.0,11.0,3.0,7.0,2.0,CharacterType.ARCHER,48.48157856081961,2
41.0,55.0,30.0,1.0,20.0,1.9,CharacterType.ARCHER,40.427264221278776,3
62.0,27.0,57.0,3.0,0.0,1.5,CharacterType.ARCHER,40.84477445360115,4
62.0,27.0,57.0,3.0,0.0,1.9,CharacterType.ARCHER,48.30054406516632,5
65.0,29.0,40.0,4.0,9.0,1.4,CharacterType.ARCHER,37.7981085736266,6
45.0,54.0,34.0,0.0,15.0,1.8,CharacterType.ARCHER,40.45302283282455,7
69.0,61.0,8.0,10.0,0.0,1.9,CharacterType.ARCHER,54.16191514556284,8
69.0,61.0,8.0,10.0,0.0,1.9,CharacterType.ARCHER,54.16191514556284,9
69.0,61.0,8.0,10.0,0.0,1.9,CharacterType.ARCHER,54.16191514556284,10
69.0,61.0,8.0,10.0,0.0,1.9,CharacterType.ARCHER,54.16191514556284,11
77.0,63.0,9.0,0.0,0.0,1.9,CharacterType.ARCHER,60.56310687377579,12
57.0,83.0,0.0,4.0,5.0,1.9,CharacterType.ARCHER,53.668336301244274,13
51.0,57.0,34.0,0.0,6.0,1.9,CharacterType.ARCHER,51.27405833754038,14
56.0,83.0,0.0,1.0,9.0,1.9,CharacterType.ARCHER,52.891037857150216,15
83.0,65.0,0.0,0.0,0.0,1.5,CharacterType.ARCHER,50.327870584115885,16
83.0,65.0,0.0,0.0,0.0,1.5,CharacterType.ARCHER,50.327870584115885,17
83.0,37.0,23.0,5.0,0.0,1.8,CharacterType.ARCHER,46.009028507344425,18
61.0,66.0,7.0,14.0,0.0,1.8,CharacterType.ARCHER,46.610063881805125,19
91.0,54.0,3.0,0.0,0.0,1.5,CharacterType.ARCHER,47.67287773805118,20
60.0,66.0,14.0,8.0,0.0,1.8,CharacterType.ARCHER,49.0833982925572,21
62.0,55.0,20.0,0.0,11.0,1.4,CharacterType.ARCHER,44.052962502772644,22
70.0,40.0,31.0,5.0,1.0,1.5,CharacterType.ARCHER,43.8274209305535,23
70.0,56.0,17.0,2.0,3.0,1.4,CharacterType.ARCHER,47.421863792855426,24
70.0,56.0,17.0,2.0,3.0,1.4,CharacterType.ARCHER,47.421863792855426,25
58.0,63.0,25.0,1.0,0.0,2.0,CharacterType.ARCHER,49.74492309118858,26
36.0,84.0,28.0,1.0,0.0,1.9,CharacterType.ARCHER,44.868789132665526,27
62.0,68.0,15.0,2.0,1.0,1.4,CharacterType.ARCHER,48.31804253308246,28
75.0,41.0,22.0,5.0,5.0,1.9,CharacterType.ARCHER,50.44429793522877,29
52.0,75.0,15.0,3.0,3.0,1.9,CharacterType.ARCHER,52.97638355066532,30
58.0,83.0,0.0,7.0,0.0,1.9,CharacterType.ARCHER,54.41297551968501,31
73.0,42.0,25.0,4.0,4.0,1.5,CharacterType.ARCHER,43.92120041597066,32
42.0,74.0,33.0,0.0,0.0,1.9,CharacterType.ARCHER,49.81160754562476,33
72.0,67.0,9.0,0.0,0.0,1.5,CharacterType.ARCHER,50.98707293332126,34
93.0,39.0,17.0,0.0,0.0,1.9,CharacterType.ARCHER,52.80092927402417,35
84.0,45.0,19.0,0.0,0.0,1.9,CharacterType.ARCHER,56.08604021581949,36
73.0,44.0,24.0,0.0,7.0,1.9,CharacterType.ARCHER,52.9779503466457,37
74.0,57.0,4.0,0.0,13.0,1.8,CharacterType.ARCHER,46.88967562426616,38
51.0,36.0,59.0,0.0,2.0,2.0,CharacterType.ARCHER,42.13562915083424,39
61.0,64.0,2.0,14.0,7.0,1.6,CharacterType.ARCHER,37.934492915689155,40
