strength,agility,expertise,resistance,life,height,characterType,performance
11.0,66.0,9.0,22.0,40.0,1.7,CharacterType.ARCHER,9.648593873936143
25.0,32.0,13.0,13.0,63.0,1.3,CharacterType.ARCHER,9.49542010514301
13.0,12.0,38.0,36.0,48.0,1.8,CharacterType.ARCHER,8.442288165910032
11.0,48.0,14.0,11.0,63.0,1.7,CharacterType.ARCHER,8.33074231786584
12.0,13.0,41.0,40.0,42.0,1.4,CharacterType.ARCHER,8.173750264679011
12.0,13.0,41.0,40.0,42.0,1.4,CharacterType.ARCHER,8.173750264679011
8.0,36.0,52.0,42.0,10.0,2.0,CharacterType.ARCHER,7.49056837710572
8.0,36.0,52.0,42.0,10.0,2.0,CharacterType.ARCHER,7.49056837710572
44.0,8.0,4.0,15.0,76.0,1.9,CharacterType.ARCHER,7.456646922772405
16.0,26.0,9.0,8.0,88.0,1.4,CharacterType.ARCHER,7.303691120375189
8.0,48.0,27.0,49.0,16.0,1.6,CharacterType.ARCHER,6.940625217769614
13.0,24.0,4.0,20.0,87.0,1.9,CharacterType.ARCHER,6.3741539186281155
13.0,24.0,4.0,20.0,87.0,1.9,CharacterType.ARCHER,6.3741539186281155
8.0,6.0,54.0,7.0,73.0,1.9,CharacterType.ARCHER,6.16746468419008
8.0,6.0,54.0,7.0,73.0,1.9,CharacterType.ARCHER,6.16746468419008
53.0,1.0,6.0,63.0,24.0,1.5,CharacterType.ARCHER,4.372189652983373
3.0,73.0,6.0,56.0,8.0,1.5,CharacterType.ARCHER,3.0184232213447526
3.0,73.0,6.0,56.0,8.0,1.5,CharacterType.ARCHER,3.0184232213447526
4.0,21.0,2.0,99.0,22.0,1.9,CharacterType.ARCHER,2.672082679946313
67.0,73.0,6.0,0.0,1.0,1.8,CharacterType.ARCHER,53.241514890551045
65.0,77.0,3.0,0.0,2.0,2.0,CharacterType.ARCHER,51.319408354888985
76,45,10,2,17,1.9,CharacterType.ARCHER,47.35214284683012
47,63,15,10,15,1.9,CharacterType.ARCHER,43.626070211398215
77,57,1,8,7,1.4,CharacterType.ARCHER,43.48456286269644
51,41,53,1,4,1.5,CharacterType.ARCHER,41.45322407109381
