strength,agility,expertise,resistance,life,height,characterType,performance,generation
64,22,55,1,8,1.9,CharacterType.ARCHER,44.86501686738788,1
64.0,53.0,16.0,8.0,6.0,1.9,CharacterType.ARCHER,50.25943511285221,2
61.0,59.0,23.0,2.0,1.0,1.9,CharacterType.ARCHER,55.414079114845094,3
56.0,55.0,26.0,10.0,0.0,1.9,CharacterType.ARCHER,50.75611165864296,4
47.0,93.0,1.0,1.0,6.0,2.0,CharacterType.ARCHER,43.58419332425024,5
69.0,34.0,34.0,7.0,4.0,1.9,CharacterType.ARCHER,48.02048833426538,6
76.0,60.0,9.0,3.0,0.0,1.4,CharacterType.ARCHER,48.76713983176731,7
83.0,66.0,0.0,0.0,0.0,1.4,CharacterType.ARCHER,50.66565239503446,8
53.0,95.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,54.935504058189935,9
83.0,44.0,11.0,0.0,10.0,1.8,CharacterType.ARCHER,45.111043308613255,10
76.0,50.0,12.0,0.0,11.0,1.8,CharacterType.ARCHER,47.33086377064783,11
51.0,70.0,16.0,6.0,5.0,1.8,CharacterType.ARCHER,45.47435735185367,12
66.0,56.0,25.0,0.0,0.0,1.4,CharacterType.ARCHER,48.76349207068859,13
59.0,62.0,27.0,0.0,0.0,1.4,CharacterType.ARCHER,48.38626327469912,14
47.0,80.0,19.0,0.0,1.0,1.9,CharacterType.ARCHER,52.07836935240517,15
71.0,52.0,21.0,0.0,4.0,1.5,CharacterType.ARCHER,47.60506239599085,16
60.0,58.0,22.0,6.0,2.0,1.9,CharacterType.ARCHER,53.64848739961059,17
52.0,71.0,19.0,5.0,1.0,1.5,CharacterType.ARCHER,44.720498146102315,18
60.0,66.0,18.0,5.0,0.0,1.8,CharacterType.ARCHER,50.818329898853655,19
87.0,59.0,0.0,0.0,2.0,1.9,CharacterType.ARCHER,56.85988100065949,20
56.0,50.0,20.0,21.0,1.0,1.9,CharacterType.ARCHER,45.14344868689682,21
54.0,83.0,8.0,2.0,0.0,1.9,CharacterType.ARCHER,54.93593973351171,22
55.0,84.0,8.0,2.0,0.0,1.9,CharacterType.ARCHER,56.1836719768922,23
88.0,46.0,7.0,0.0,7.0,1.9,CharacterType.ARCHER,51.036924801156474,24
78.0,47.0,23.0,0.0,0.0,1.8,CharacterType.ARCHER,51.721614687318414,25
80.0,51.0,13.0,0.0,4.0,1.9,CharacterType.ARCHER,55.64712715528403,26
63.0,64.0,16.0,4.0,2.0,1.9,CharacterType.ARCHER,56.377993693417665,27
76.0,62.0,5.0,0.0,5.0,1.9,CharacterType.ARCHER,57.005991031061505,28
77.0,62.0,5.0,0.0,5.0,1.9,CharacterType.ARCHER,57.52629802773334,29
82.0,52.0,12.0,3.0,0.0,1.8,CharacterType.ARCHER,51.21344712191889,30
55.0,25.0,67.0,0.0,1.0,1.9,CharacterType.ARCHER,45.65968112014632,31
74.0,47.0,23.0,0.0,4.0,1.9,CharacterType.ARCHER,55.2752366819109,32
52.0,43.0,51.0,0.0,2.0,1.4,CharacterType.ARCHER,42.326616561800165,33
51.0,56.0,36.0,0.0,5.0,1.9,CharacterType.ARCHER,51.497034263339486,34
70.0,44.0,33.0,1.0,0.0,1.9,CharacterType.ARCHER,55.91753556229188,35
86.0,44.0,15.0,0.0,3.0,1.9,CharacterType.ARCHER,53.59896419056221,36
53.0,42.0,37.0,5.0,10.0,1.9,CharacterType.ARCHER,45.4570738301809,37
73.0,39.0,28.0,5.0,4.0,1.9,CharacterType.ARCHER,51.0762153191145,38
76.0,61.0,9.0,0.0,1.0,1.9,CharacterType.ARCHER,58.65376596956809,39
54.0,84.0,5.0,0.0,5.0,1.9,CharacterType.ARCHER,53.99836575388678,40
