strength,agility,expertise,resistance,life,height,characterType,performance
32,18,29,30,41,1.9,CharacterType.ARCHER,17.879797998454755
25,34,29,31,31,1.4,CharacterType.ARCHER,17.172140686554584
27,14,78,28,3,1.6,CharacterType.ARCHER,17.084509730433574
33,30,70,15,2,1.3,CharacterType.ARCHER,16.95881809346217
45,13,24,8,60,1.8,CharacterType.ARCHER,16.91081477367264
28,81,13,17,11,1.3,CharacterType.ARCHER,16.87305763576508
15,49,71,11,4,2.0,CharacterType.ARCHER,16.68437015257866
82,28,3,9,28,1.3,CharacterType.ARCHER,16.305827687607085
43,28,2,49,28,1.5,CharacterType.ARCHER,16.291739526407724
18,10,109,4,9,1.9,CharacterType.ARCHER,16.113967266003122
21,39,28,40,22,1.5,CharacterType.ARCHER,15.578846851239089
25,42,12,3,68,1.4,CharacterType.ARCHER,15.417583316924082
27,5,71,31,16,1.5,CharacterType.ARCHER,15.324777391397266
56,8,44,8,34,1.3,CharacterType.ARCHER,15.158227660711743
34,18,27,60,11,1.5,CharacterType.ARCHER,15.055560756514254
24,48,4,63,11,1.4,CharacterType.ARCHER,14.937940217347242
28,38,5,39,40,1.6,CharacterType.ARCHER,14.679960912972652
25,19,35,23,48,1.5,CharacterType.ARCHER,14.372699746625342
18,26,44,19,43,1.8,CharacterType.ARCHER,14.06331709495354
12,81,28,14,15,2.0,CharacterType.ARCHER,13.88644740634318
14,58,26,6,46,1.8,CharacterType.ARCHER,13.852649780138012
22,79,15,11,23,1.3,CharacterType.ARCHER,13.775214370811065
39,5,38,58,10,1.5,CharacterType.ARCHER,13.639892521303334
42,6,32,57,13,1.4,CharacterType.ARCHER,13.520980748091675
46,4,53,37,10,1.3,CharacterType.ARCHER,12.517209454619458
14,54,19,23,40,1.5,CharacterType.ARCHER,12.265686993305536
16,47,13,20,54,1.4,CharacterType.ARCHER,11.98357658330496
34,23,1,39,53,1.5,CharacterType.ARCHER,11.776538101567407
61,3,20,12,54,1.4,CharacterType.ARCHER,11.650564416206358
22,31,13,76,8,1.5,CharacterType.ARCHER,11.198107909497462
79,7,20,9,35,1.3,CharacterType.ARCHER,11.120406177613027
13,10,78,22,27,1.9,CharacterType.ARCHER,10.999279623221582
11,24,72,26,17,1.9,CharacterType.ARCHER,10.992690425218871
47,2,22,19,60,2.0,CharacterType.ARCHER,10.574079558043014
69,5,10,5,61,1.9,CharacterType.ARCHER,10.519255924503996
9,89,37,5,10,1.6,CharacterType.ARCHER,10.291616098071197
40,10,10,17,73,1.8,CharacterType.ARCHER,9.740051648088969
99,6,14,16,15,1.3,CharacterType.ARCHER,9.334196027790153
16,6,70,3,55,1.3,CharacterType.ARCHER,8.557456727467748
36,4,15,44,51,1.4,CharacterType.ARCHER,8.274936865094919
11,13,49,7,70,1.5,CharacterType.ARCHER,7.8939900026395575
31,11,10,41,57,1.3,CharacterType.ARCHER,7.808473168825767
9,32,29,5,75,1.9,CharacterType.ARCHER,7.688913940404373
34,7,14,10,85,1.7,CharacterType.ARCHER,7.588773846709585
13,5,53,42,37,1.3,CharacterType.ARCHER,7.46395079130661
13,6,66,54,11,1.6,CharacterType.ARCHER,7.40584428182013
8,54,25,5,58,1.6,CharacterType.ARCHER,7.349132261173942
11,32,16,5,86,1.8,CharacterType.ARCHER,7.098719292870266
9,6,53,23,59,1.3,CharacterType.ARCHER,6.938125970603972
6,61,24,26,33,1.8,CharacterType.ARCHER,6.88915825496378
15,5,25,33,72,1.4,CharacterType.ARCHER,6.845538023056248
39,4,9,28,70,1.4,CharacterType.ARCHER,6.5982102540762115
6,36,100,4,4,1.5,CharacterType.ARCHER,6.43047212951755
19,14,22,76,19,1.3,CharacterType.ARCHER,6.39415122213213
12,27,5,19,87,1.5,CharacterType.ARCHER,6.158864480069649
5,10,58,24,53,1.3,CharacterType.ARCHER,5.93997322547676
12,10,91,30,7,1.3,CharacterType.ARCHER,5.937885046234076
8,2,43,65,32,1.3,CharacterType.ARCHER,5.739721094818456
8,4,35,22,81,1.6,CharacterType.ARCHER,5.579039534626514
8,13,25,67,37,1.9,CharacterType.ARCHER,5.446625673525633
49,4,11,73,13,1.3,CharacterType.ARCHER,5.2999918722597625
11,14,20,87,18,1.5,CharacterType.ARCHER,5.201237616727747
8,21,18,14,89,2.0,CharacterType.ARCHER,5.131599021796482
9,19,45,62,15,1.3,CharacterType.ARCHER,5.111607373601991
21,5,4,59,61,1.9,CharacterType.ARCHER,4.7527763939030585
4,34,78,17,17,1.5,CharacterType.ARCHER,4.721242682051217
3,40,29,27,51,1.3,CharacterType.ARCHER,4.591562718577569
7,9,63,62,9,1.6,CharacterType.ARCHER,4.4979900225261265
18,3,19,2,108,2.0,CharacterType.ARCHER,4.481305215630141
10,4,40,86,10,1.7,CharacterType.ARCHER,4.318768027017283
4,22,7,44,73,2.0,CharacterType.ARCHER,4.23342000769901
3,19,25,55,48,1.8,CharacterType.ARCHER,4.176103221034349
2,14,38,30,66,1.4,CharacterType.ARCHER,4.066697724881545
2,27,21,50,50,1.5,CharacterType.ARCHER,3.8820264805778084
4,8,109,17,12,1.5,CharacterType.ARCHER,3.7062503608455213
3,38,6,32,71,1.8,CharacterType.ARCHER,3.688217906749479
3,10,15,59,63,1.9,CharacterType.ARCHER,3.6320261984799824
3,17,39,72,19,1.6,CharacterType.ARCHER,3.244561050215426
3,32,24,5,86,1.6,CharacterType.ARCHER,3.175399499991838
5,27,6,11,101,2.0,CharacterType.ARCHER,3.134794140850829
3,37,88,7,15,1.3,CharacterType.ARCHER,3.0601601057064025
2,78,32,24,14,1.8,CharacterType.ARCHER,2.881018783362659
1,25,28,65,31,1.8,CharacterType.ARCHER,2.6977749770480757
1,44,46,20,39,1.9,CharacterType.ARCHER,2.3807840948327783
2,66,4,9,69,1.5,CharacterType.ARCHER,2.281059950442381
1,45,35,62,7,1.7,CharacterType.ARCHER,1.363286920482523
