strength,agility,expertise,resistance,life,height,characterType,performance,generation
64,36,14,30,6,1.9,CharacterType.ARCHER,37.22726338953411,1
64,36,14,30,6,1.9,CharacterType.ARCHER,37.22726338953411,2
71.0,55.0,13.0,7.0,2.0,2.0,CharacterType.ARCHER,47.687504622407985,3
71.0,55.0,13.0,7.0,2.0,2.0,CharacterType.ARCHER,47.687504622407985,4
71.0,55.0,13.0,7.0,2.0,2.0,CharacterType.ARCHER,47.687504622407985,5
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,6
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,7
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,8
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,9
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,10
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,11
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,12
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,13
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,14
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,15
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,16
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,17
64.0,50.0,28.0,2.0,4.0,1.9,CharacterType.ARCHER,54.148457990148145,18
64.0,71.0,8.0,5.0,0.0,1.9,CharacterType.ARCHER,56.91701994148718,19
64.0,71.0,8.0,5.0,0.0,1.9,CharacterType.ARCHER,56.91701994148718,20
63.0,61.0,22.0,0.0,2.0,1.9,CharacterType.ARCHER,57.56809982819064,21
63.0,61.0,22.0,0.0,2.0,1.9,CharacterType.ARCHER,57.56809982819064,22
63.0,61.0,22.0,0.0,2.0,1.9,CharacterType.ARCHER,57.56809982819064,23
63.0,61.0,22.0,0.0,2.0,1.9,CharacterType.ARCHER,57.56809982819064,24
63.0,61.0,22.0,0.0,2.0,1.9,CharacterType.ARCHER,57.56809982819064,25
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,26
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,27
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,28
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,29
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,30
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,31
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,32
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,33
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,34
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,35
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,36
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,37
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,38
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,39
73.0,62.0,14.0,0.0,0.0,1.9,CharacterType.ARCHER,60.49065076623323,40
