strength,agility,expertise,resistance,life,height,characterType,performance
14,53,25,46,12,1.9,CharacterType.ARCHER,14.007342390283625
17,65,3,29,36,1.5,CharacterType.ARCHER,13.946272971213551
89,15,14,7,25,1.3,CharacterType.ARCHER,13.929579732030641
12,62,28,18,30,1.9,CharacterType.ARCHER,13.858345737618196
66,11,10,42,21,1.5,CharacterType.ARCHER,13.676797654181172
83,4,17,12,34,2.0,CharacterType.ARCHER,13.675475428443688
19,23,38,55,15,1.9,CharacterType.ARCHER,13.598728067490057
11,76,37,12,14,1.8,CharacterType.ARCHER,13.358341107156571
31,8,34,39,38,2.0,CharacterType.ARCHER,13.266733498777429
15,30,92,10,3,1.6,CharacterType.ARCHER,13.221869237729674
18,24,45,15,48,1.5,CharacterType.ARCHER,13.16390290951485
57,11,10,9,63,1.8,CharacterType.ARCHER,12.859043185201296
11,118,2,10,9,1.8,CharacterType.ARCHER,12.797312955179033
26,35,5,76,8,1.4,CharacterType.ARCHER,12.566198728847601
20,50,40,13,27,1.3,CharacterType.ARCHER,12.493137021084326
17,2,90,24,17,1.9,CharacterType.ARCHER,12.48285299896034
18,39,11,40,42,1.8,CharacterType.ARCHER,12.457359659283789
25,9,34,16,66,1.9,CharacterType.ARCHER,12.369053329578232
16,43,21,53,17,2.0,CharacterType.ARCHER,12.36700276306247
39,18,25,20,48,1.3,CharacterType.ARCHER,12.197238694682447
15,29,50,43,13,2.0,CharacterType.ARCHER,12.126155303491593
12,36,44,37,21,1.9,CharacterType.ARCHER,11.839373925049554
46,18,2,40,44,1.6,CharacterType.ARCHER,11.730554579034319
16,50,17,2,65,1.6,CharacterType.ARCHER,11.565483548509716
26,14,47,13,50,1.3,CharacterType.ARCHER,11.150146743734956
25,2,46,6,71,1.4,CharacterType.ARCHER,10.843779666450247
22,9,37,28,54,1.7,CharacterType.ARCHER,10.734664187444455
19,23,27,53,28,1.6,CharacterType.ARCHER,10.728931482283912
20,21,45,10,54,1.3,CharacterType.ARCHER,10.112395291835895
51,6,11,13,69,1.9,CharacterType.ARCHER,9.96785976005116
23,37,9,25,56,1.3,CharacterType.ARCHER,9.867500666340888
15,14,43,35,43,1.7,CharacterType.ARCHER,9.644298245251733
13,14,45,18,60,1.9,CharacterType.ARCHER,9.610306710476856
23,5,32,36,54,1.7,CharacterType.ARCHER,9.503384831037916
8,67,36,16,23,1.4,CharacterType.ARCHER,9.02477145485739
32,20,1,17,80,1.6,CharacterType.ARCHER,8.927302388628618
35,9,26,5,75,1.3,CharacterType.ARCHER,8.636204156502792
11,53,9,17,60,1.7,CharacterType.ARCHER,8.591324080390795
18,12,44,69,7,1.6,CharacterType.ARCHER,8.57256877456204
12,13,45,12,68,1.8,CharacterType.ARCHER,8.43489720449596
18,15,27,74,16,1.4,CharacterType.ARCHER,8.375484434824532
20,11,20,24,75,1.4,CharacterType.ARCHER,8.197288118752105
45,6,14,34,51,1.3,CharacterType.ARCHER,7.975414821028899
12,27,13,22,76,1.9,CharacterType.ARCHER,7.742376071344852
24,20,8,3,95,1.7,CharacterType.ARCHER,7.726336512378221
10,39,10,28,63,2.0,CharacterType.ARCHER,7.658021402588714
10,11,60,24,45,1.3,CharacterType.ARCHER,7.244501307370009
22,9,25,91,3,2.0,CharacterType.ARCHER,7.179335880881245
19,18,18,92,3,1.4,CharacterType.ARCHER,7.153787968795532
21,17,7,32,73,1.3,CharacterType.ARCHER,7.022162355262854
6,49,59,19,17,1.4,CharacterType.ARCHER,6.867830642431691
57,2,14,43,34,1.3,CharacterType.ARCHER,6.866447049527734
7,12,40,27,64,1.3,CharacterType.ARCHER,6.412176947987904
45,3,12,84,6,1.8,CharacterType.ARCHER,6.360556545853446
70,2,6,43,29,1.9,CharacterType.ARCHER,6.169807306534122
5,94,5,35,11,1.9,CharacterType.ARCHER,6.1696764646004
7,51,5,26,61,1.5,CharacterType.ARCHER,6.163489944431334
4,8,23,44,71,1.3,CharacterType.ARCHER,6.074989403815961
17,7,13,74,39,1.5,CharacterType.ARCHER,6.000544797613855
5,67,36,12,30,1.7,CharacterType.ARCHER,5.927885793343332
9,14,16,72,39,1.6,CharacterType.ARCHER,5.604813618950154
6,52,38,5,49,1.3,CharacterType.ARCHER,5.30948333852027
32,3,7,32,76,1.4,CharacterType.ARCHER,5.275529846931233
5,6,78,3,58,1.4,CharacterType.ARCHER,5.261140082363658
52,7,2,87,2,1.5,CharacterType.ARCHER,5.21222033313271
11,5,15,78,41,1.6,CharacterType.ARCHER,5.186642917551703
4,12,43,37,54,1.5,CharacterType.ARCHER,5.003609436577506
11,22,14,98,5,1.5,CharacterType.ARCHER,4.695894953874134
40,1,16,3,90,1.3,CharacterType.ARCHER,4.66086408014389
4,42,4,52,48,2.0,CharacterType.ARCHER,4.510490953834889
4,69,2,16,59,1.9,CharacterType.ARCHER,4.454361660422497
4,11,52,5,78,1.7,CharacterType.ARCHER,4.443164550938646
14,5,6,34,91,2.0,CharacterType.ARCHER,4.234113334766297
38,1,4,55,52,2.0,CharacterType.ARCHER,4.169756603550207
57,2,1,41,49,1.3,CharacterType.ARCHER,3.95444351468456
4,6,20,103,17,1.9,CharacterType.ARCHER,2.2930429027854555
2,44,16,82,6,1.7,CharacterType.ARCHER,1.7716388642871324
5,5,9,6,125,1.4,CharacterType.ARCHER,1.7000461424366422
