strength,agility,expertise,resistance,life,height,characterType,performance,generation
43,65,28,7,7,1.9,CharacterType.ARCHER,45.73397306260817,1
44.0,53.0,39.0,2.0,10.0,1.9,CharacterType.ARCHER,45.01109617734014,2
51.0,62.0,21.0,2.0,11.0,1.9,CharacterType.ARCHER,48.67925724105972,3
51.0,62.0,21.0,2.0,11.0,1.9,CharacterType.ARCHER,48.67925724105972,4
51.0,62.0,21.0,2.0,11.0,1.9,CharacterType.ARCHER,48.67925724105972,5
52.0,63.0,21.0,2.0,11.0,1.9,CharacterType.ARCHER,49.98649971598567,6
76.0,70.0,0.0,2.0,1.0,2.0,CharacterType.ARCHER,52.30724449572376,7
54.0,80.0,11.0,0.0,2.0,1.9,CharacterType.ARCHER,55.05189707929336,8
54.0,80.0,11.0,0.0,2.0,1.9,CharacterType.ARCHER,55.05189707929336,9
67.0,70.0,9.0,0.0,2.0,1.9,CharacterType.ARCHER,58.917325503161095,10
67.0,70.0,9.0,0.0,2.0,1.9,CharacterType.ARCHER,58.917325503161095,11
67.0,70.0,9.0,0.0,2.0,1.9,CharacterType.ARCHER,58.917325503161095,12
67.0,70.0,9.0,0.0,2.0,1.9,CharacterType.ARCHER,58.917325503161095,13
64.0,81.0,1.0,0.0,3.0,1.9,CharacterType.ARCHER,58.38900489175762,14
70.0,62.0,14.0,0.0,3.0,1.9,CharacterType.ARCHER,58.695412210942536,15
68.0,79.0,0.0,0.0,2.0,1.9,CharacterType.ARCHER,59.58413722351551,16
70.0,77.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,59.816928179187926,17
75.0,65.0,8.0,0.0,0.0,1.9,CharacterType.ARCHER,60.20469039945636,18
74.0,68.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,60.97189907351264,19
74.0,68.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,60.97189907351264,20
69.0,68.0,10.0,0.0,1.0,1.9,CharacterType.ARCHER,59.59137518218331,21
73.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,60.54455186586827,22
73.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,60.54455186586827,23
73.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,60.54455186586827,24
73.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,60.54455186586827,25
73.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,60.54455186586827,26
69.0,80.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,60.749977813985886,27
73.0,76.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.10962976576311,28
75.0,74.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.135339788251734,29
75.0,74.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.135339788251734,30
80.0,70.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,31
80.0,70.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,32
80.0,70.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,33
80.0,70.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,34
80.0,70.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.39871939409765,35
76.0,72.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.09430524608095,36
76.0,72.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.09430524608095,37
75.0,68.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.55374021245875,38
75.0,68.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.55374021245875,39
75.0,68.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.55374021245875,40
75.0,68.0,7.0,0.0,0.0,1.9,CharacterType.ARCHER,61.55374021245875,41
71.0,76.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.01556361536101,42
74.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.135339788251734,43
71.0,76.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.01556361536101,44
76.0,71.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.071367527508514,45
72.0,73.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.06983702210936,46
72.0,73.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.06983702210936,47
72.0,73.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.06983702210936,48
