strength,agility,expertise,resistance,life,height,characterType,performance,generation
53,56,39,1,1,2.0,CharacterType.ARCHER,47.909587081557,1
62.0,36.0,26.0,4.0,20.0,1.9,CharacterType.ARCHER,42.27667071333101,2
63.0,31.0,50.0,0.0,4.0,1.8,CharacterType.ARCHER,44.62792811302204,3
46.0,75.0,2.0,9.0,15.0,1.9,CharacterType.ARCHER,42.7028723832829,4
66.0,37.0,30.0,6.0,10.0,1.9,CharacterType.ARCHER,46.97588820820849,5
55.0,63.0,0.0,3.0,27.0,1.9,CharacterType.ARCHER,42.79615620143758,6
50.0,58.0,27.0,2.0,10.0,1.9,CharacterType.ARCHER,48.27733440020151,7
51.0,59.0,27.0,1.0,10.0,1.9,CharacterType.ARCHER,49.60458065610925,8
38.0,74.0,19.0,9.0,7.0,1.9,CharacterType.ARCHER,41.27598924473795,9
40.0,73.0,19.0,9.0,7.0,1.9,CharacterType.ARCHER,42.87927370955388,10
68.0,63.0,18.0,0.0,0.0,1.5,CharacterType.ARCHER,50.883405061561305,11
59.0,66.0,11.0,5.0,7.0,1.7,CharacterType.ARCHER,41.86483674060531,12
79.0,49.0,19.0,0.0,1.0,1.6,CharacterType.ARCHER,44.97069482387947,13
62.0,62.0,16.0,0.0,7.0,1.7,CharacterType.ARCHER,43.6719446190832,14
43.0,61.0,42.0,0.0,1.0,2.0,CharacterType.ARCHER,42.8291999200663,15
55.0,74.0,2.0,15.0,2.0,1.9,CharacterType.ARCHER,49.12136555345126,16
45.0,64.0,24.0,0.0,15.0,1.4,CharacterType.ARCHER,38.58110725690481,17
93.0,41.0,6.0,0.0,8.0,1.5,CharacterType.ARCHER,40.14782706063268,18
67.0,55.0,11.0,0.0,15.0,1.6,CharacterType.ARCHER,40.01448913001817,19
72.0,61.0,3.0,12.0,0.0,1.9,CharacterType.ARCHER,53.05392930235196,20
41.0,75.0,23.0,9.0,0.0,1.8,CharacterType.ARCHER,41.34891419264192,21
57.0,70.0,19.0,0.0,1.0,1.4,CharacterType.ARCHER,47.5826511669845,22
58.0,71.0,19.0,0.0,1.0,1.4,CharacterType.ARCHER,48.681560884765155,23
93.0,43.0,11.0,0.0,0.0,1.4,CharacterType.ARCHER,44.30461333258679,24
75.0,36.0,32.0,0.0,5.0,2.0,CharacterType.ARCHER,45.616412352508895,25
101.0,26.0,18.0,0.0,3.0,1.9,CharacterType.ARCHER,42.335361296055574,26
65.0,47.0,29.0,0.0,8.0,2.0,CharacterType.ARCHER,47.01769174934546,27
64.0,56.0,24.0,1.0,3.0,1.6,CharacterType.ARCHER,44.23296855307206,28
46.0,42.0,44.0,0.0,16.0,1.4,CharacterType.ARCHER,36.13955447982486,29
53.0,67.0,13.0,13.0,2.0,2.0,CharacterType.ARCHER,43.45547901611359,30
55.0,61.0,8.0,18.0,6.0,1.4,CharacterType.ARCHER,38.291960833696805,31
81.0,52.0,6.0,8.0,2.0,1.4,CharacterType.ARCHER,44.302179244475184,32
56.0,88.0,4.0,0.0,0.0,1.7,CharacterType.ARCHER,45.410736813200025,33
84.0,54.0,1.0,8.0,2.0,1.4,CharacterType.ARCHER,44.07314755693512,34
80.0,36.0,30.0,0.0,2.0,1.9,CharacterType.ARCHER,52.85578623814468,35
47.0,53.0,43.0,5.0,0.0,1.9,CharacterType.ARCHER,48.8439943527524,36
78.0,30.0,30.0,1.0,8.0,1.8,CharacterType.ARCHER,42.15493286898015,37
48.0,54.0,38.0,4.0,4.0,1.7,CharacterType.ARCHER,38.928367480373886,38
79.0,23.0,26.0,20.0,0.0,1.9,CharacterType.ARCHER,38.13719800161731,39
44.0,62.0,35.0,4.0,1.0,1.9,CharacterType.ARCHER,47.669153497701025,40
