strength,agility,expertise,resistance,life,height,characterType,performance,generation
75.0,64.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.28007502239604,70
75.0,64.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.28007502239604,71
75.0,72.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,61.694928825076786,72
75.0,64.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.28007502239604,73
75.0,64.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.28007502239604,74
75.0,64.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.28007502239604,75
72.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.03030409061241,76
72.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.03030409061241,77
72.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.03030409061241,78
72.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.03030409061241,79
72.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.03030409061241,80
72.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.03030409061241,81
72.0,71.0,6.0,0.0,0.0,1.9,CharacterType.ARCHER,61.03030409061241,82
74.0,71.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.08866534739653,83
70.0,74.0,5.0,0.0,0.0,1.9,CharacterType.ARCHER,60.944118131809496,84
70.0,74.0,5.0,0.0,0.0,1.9,CharacterType.ARCHER,60.944118131809496,85
77.0,72.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.05821796008243,86
77.0,72.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.05821796008243,87
77.0,72.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.05821796008243,88
73.0,76.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.10962976576311,89
74.0,65.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3524970148027,90
74.0,65.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3524970148027,91
74.0,65.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3524970148027,92
74.0,65.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3524970148027,93
74.0,65.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3524970148027,94
74.0,65.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,61.3524970148027,95
69.0,68.0,13.0,0.0,0.0,1.9,CharacterType.ARCHER,61.21163152492977,96
69.0,68.0,13.0,0.0,0.0,1.9,CharacterType.ARCHER,61.21163152492977,97
75.0,72.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.11226547474582,98
75.0,72.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.11226547474582,99
75.0,72.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.11226547474582,100
73.0,74.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.11597834979506,101
75.0,72.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.11226547474582,102
74.0,73.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.127138739704385,103
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,104
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,105
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,106
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,107
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,108
72.0,74.0,4.0,0.0,0.0,1.9,CharacterType.ARCHER,61.643659216062275,109
