62.0,68.0,9.0,0.0,8.0,1.8,CharacterType.ARCHER,49.16001445225282
62.0,68.0,9.0,0.0,8.0,1.8,CharacterType.ARCHER,49.16001445225282
59.0,38.0,42.0,7.0,2.0,1.9,CharacterType.ARCHER,48.761025816719986
73.0,25.0,50.0,0.0,0.0,1.8,CharacterType.ARCHER,44.930616947421015
73.0,25.0,50.0,0.0,0.0,1.8,CharacterType.ARCHER,44.930616947421015
43.0,53.0,47.0,0.0,5.0,2.0,CharacterType.ARCHER,41.07714879993641
56.0,26.0,61.0,0.0,6.0,2.0,CharacterType.ARCHER,40.02321116641891
56.0,26.0,61.0,0.0,6.0,2.0,CharacterType.ARCHER,40.02321116641891
56.0,26.0,61.0,0.0,6.0,2.0,CharacterType.ARCHER,40.02321116641891
51.0,58.0,2.0,14.0,24.0,1.9,CharacterType.ARCHER,38.725617325608056
42.0,92.0,1.0,0.0,11.0,1.5,CharacterType.ARCHER,37.59201004407531
42.0,92.0,1.0,0.0,11.0,1.5,CharacterType.ARCHER,37.59201004407531
42.0,92.0,1.0,0.0,11.0,1.5,CharacterType.ARCHER,37.59201004407531
51.0,65.0,1.0,1.0,30.0,1.8,CharacterType.ARCHER,37.534358927897976
43.0,38.0,66.0,1.0,0.0,1.6,CharacterType.ARCHER,34.6512010605687
34.0,58.0,48.0,0.0,8.0,1.5,CharacterType.ARCHER,33.71477469147335
28.0,47.0,66.0,0.0,7.0,1.9,CharacterType.ARCHER,32.97844953049409
88.0,33.0,9.0,18.0,0.0,1.6,CharacterType.ARCHER,31.68633755204519
57.0,37.0,26.0,23.0,5.0,1.6,CharacterType.ARCHER,31.66656284957259
51.0,23.0,47.0,4.0,22.0,1.4,CharacterType.ARCHER,30.282270740124833
51.0,23.0,47.0,4.0,22.0,1.4,CharacterType.ARCHER,30.282270740124833
29.0,37.0,82.0,1.0,0.0,1.8,CharacterType.ARCHER,29.573232588782766
35.0,43.0,38.0,0.0,32.0,2.0,CharacterType.ARCHER,28.96196623730738
45.0,42.0,16.0,16.0,28.0,2.0,CharacterType.ARCHER,28.722075909707048
81.0,11.0,37.0,10.0,9.0,1.4,CharacterType.ARCHER,28.052107034984438
20.0,65.0,63.0,0.0,0.0,1.9,CharacterType.ARCHER,27.373300181751073
36.0,41.0,38.0,33.0,0.0,1.6,CharacterType.ARCHER,25.203399873556116
66.0,8.0,42.0,25.0,6.0,2.0,CharacterType.ARCHER,25.117705421721812
25.0,69.0,6.0,21.0,27.0,1.9,CharacterType.ARCHER,24.26630083639568
25.0,68.0,6.0,21.0,27.0,1.9,CharacterType.ARCHER,24.024144755640382
39.0,34.0,30.0,1.0,44.0,1.6,CharacterType.ARCHER,23.355484426018155
20.0,65.0,52.0,0.0,11.0,2.0,CharacterType.ARCHER,23.183726371622946
54.0,28.0,11.0,43.0,12.0,2.0,CharacterType.ARCHER,23.10021582953128
54.0,28.0,11.0,43.0,12.0,2.0,CharacterType.ARCHER,23.10021582953128
58.0,33.0,1.0,0.0,56.0,2.0,CharacterType.ARCHER,22.928595344409022
58.0,33.0,1.0,0.0,56.0,2.0,CharacterType.ARCHER,22.928595344409022
