strength,agility,expertise,resistance,life,height,characterType,performance,generation
62,59,14,6,9,1.4,CharacterType.ARCHER,43.654925121390384,1
77.0,45.0,4.0,19.0,2.0,1.9,CharacterType.ARCHER,44.16519017356827,2
78.0,45.0,4.0,19.0,2.0,1.9,CharacterType.ARCHER,44.559294773540195,3
86.0,35.0,12.0,3.0,11.0,1.8,CharacterType.ARCHER,39.33996489563423,4
65.0,54.0,18.0,6.0,5.0,1.4,CharacterType.ARCHER,44.233787120464775,5
65.0,54.0,18.0,6.0,5.0,1.4,CharacterType.ARCHER,44.233787120464775,6
62.0,63.0,17.0,3.0,3.0,2.0,CharacterType.ARCHER,49.07641407054427,7
62.0,63.0,10.0,2.0,11.0,2.0,CharacterType.ARCHER,46.05710081400726,8
68.0,61.0,3.0,12.0,3.0,1.9,CharacterType.ARCHER,50.903383891734435,9
84.0,61.0,1.0,0.0,3.0,2.0,CharacterType.ARCHER,50.93487110327365,10
62.0,79.0,4.0,3.0,1.0,1.9,CharacterType.ARCHER,57.54235146098721,11
62.0,79.0,4.0,3.0,1.0,1.9,CharacterType.ARCHER,57.54235146098721,12
62.0,79.0,4.0,3.0,1.0,1.9,CharacterType.ARCHER,57.54235146098721,13
66.0,75.0,4.0,3.0,1.0,1.9,CharacterType.ARCHER,58.327584312651716,14
80.0,40.0,27.0,1.0,0.0,1.9,CharacterType.ARCHER,54.66889094298244,15
78.0,42.0,21.0,6.0,1.0,1.9,CharacterType.ARCHER,52.051896645875274,16
81.0,39.0,21.0,6.0,1.0,1.9,CharacterType.ARCHER,50.77849665421947,17
81.0,39.0,21.0,6.0,1.0,1.9,CharacterType.ARCHER,50.77849665421947,18
72.0,45.0,24.0,6.0,1.0,1.9,CharacterType.ARCHER,53.17146580998177,19
72.0,56.0,20.0,1.0,0.0,1.5,CharacterType.ARCHER,49.9948478706125,20
63.0,62.0,9.0,13.0,0.0,1.9,CharacterType.ARCHER,51.651587665058635,21
40.0,75.0,29.0,3.0,1.0,1.9,CharacterType.ARCHER,46.77646171738346,22
60.0,55.0,30.0,3.0,1.0,1.9,CharacterType.ARCHER,55.50220349198956,23
50.0,46.0,50.0,0.0,2.0,1.9,CharacterType.ARCHER,50.05416091824856,24
52.0,43.0,52.0,0.0,2.0,1.9,CharacterType.ARCHER,50.61556134133894,25
84.0,57.0,0.0,0.0,7.0,1.9,CharacterType.ARCHER,54.07284272111424,26
70.0,43.0,36.0,0.0,0.0,1.4,CharacterType.ARCHER,47.65097145383505,27
43.0,74.0,8.0,0.0,22.0,1.9,CharacterType.ARCHER,42.06676111117228,28
60.0,61.0,25.0,0.0,2.0,1.7,CharacterType.ARCHER,45.45810294932635,29
55.0,65.0,26.0,0.0,2.0,1.7,CharacterType.ARCHER,44.401573034007065,30
91.0,42.0,13.0,1.0,1.0,1.9,CharacterType.ARCHER,52.35638212401816,31
89.0,41.0,12.0,0.0,4.0,1.5,CharacterType.ARCHER,42.379135372186184,32
50.0,43.0,25.0,20.0,10.0,1.8,CharacterType.ARCHER,35.57549330821533,33
47.0,47.0,44.0,0.0,10.0,1.6,CharacterType.ARCHER,36.51735330831512,34
86.0,51.0,11.0,1.0,0.0,1.7,CharacterType.ARCHER,45.648355565898235,35
62.0,73.0,13.0,1.0,0.0,2.0,CharacterType.ARCHER,52.128390273527316,36
51.0,57.0,37.0,0.0,3.0,1.9,CharacterType.ARCHER,52.374598053867174,37
78.0,47.0,21.0,1.0,0.0,2.0,CharacterType.ARCHER,49.55427243571949,38
70.0,65.0,12.0,0.0,0.0,1.4,CharacterType.ARCHER,50.053292296176835,39
59.0,75.0,0.0,15.0,0.0,1.9,CharacterType.ARCHER,51.49105485558756,40
