strength,agility,expertise,resistance,life,height,characterType,performance,generation
77,38,19,14,2,1.9,CharacterType.ARCHER,47.08826509948212,1
77,38,19,14,2,1.9,CharacterType.ARCHER,47.08826509948212,2
77,38,19,14,2,1.9,CharacterType.ARCHER,47.08826509948212,3
77,38,19,14,2,1.9,CharacterType.ARCHER,47.08826509948212,4
77,38,19,14,2,1.9,CharacterType.ARCHER,47.08826509948212,5
77,38,19,14,2,1.9,CharacterType.ARCHER,47.08826509948212,6
77,38,19,14,2,1.9,CharacterType.ARCHER,47.08826509948212,7
77,38,19,14,2,1.9,CharacterType.ARCHER,47.08826509948212,8
87.0,50.0,6.0,5.0,1.0,2.0,CharacterType.ARCHER,47.16898262265372,9
87.0,50.0,6.0,5.0,1.0,2.0,CharacterType.ARCHER,47.16898262265372,10
87.0,50.0,6.0,5.0,1.0,2.0,CharacterType.ARCHER,47.16898262265372,11
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,12
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,13
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,14
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,15
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,16
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,17
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,18
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,19
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,20
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,21
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,22
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,23
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,24
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,25
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,26
78.0,58.0,8.0,0.0,3.0,1.9,CharacterType.ARCHER,56.98694618705508,27
83.0,59.0,5.0,0.0,1.0,1.9,CharacterType.ARCHER,58.288684802591156,28
83.0,59.0,5.0,0.0,1.0,1.9,CharacterType.ARCHER,58.288684802591156,29
83.0,59.0,5.0,0.0,1.0,1.9,CharacterType.ARCHER,58.288684802591156,30
83.0,59.0,5.0,0.0,1.0,1.9,CharacterType.ARCHER,58.288684802591156,31
82.0,56.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,59.25280779966335,32
82.0,56.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,59.25280779966335,33
82.0,56.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,59.25280779966335,34
82.0,56.0,11.0,0.0,0.0,1.9,CharacterType.ARCHER,59.25280779966335,35
68.0,66.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,60.42443915513372,36
68.0,66.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,60.42443915513372,37
68.0,66.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,60.42443915513372,38
68.0,66.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,60.42443915513372,39
68.0,66.0,15.0,0.0,0.0,1.9,CharacterType.ARCHER,60.42443915513372,40
