strength,agility,expertise,resistance,life,height,characterType,performance,generation
65,40,37,4,4,2.0,CharacterType.ARCHER,45.815306928869326,1
65.0,40.0,37.0,4.0,4.0,2.0,CharacterType.ARCHER,45.815306928869326,2
74.0,45.0,22.0,0.0,6.0,2.0,CharacterType.ARCHER,46.945599548733476,3
75.0,53.0,6.0,8.0,5.0,1.9,CharacterType.ARCHER,50.705771675008954,4
79.0,48.0,10.0,8.0,2.0,1.9,CharacterType.ARCHER,50.996526203975876,5
88.0,50.0,9.0,0.0,1.0,1.9,CharacterType.ARCHER,55.768375964303935,6
89.0,50.0,9.0,0.0,1.0,1.9,CharacterType.ARCHER,56.16105125611835,7
89.0,50.0,9.0,0.0,1.0,1.9,CharacterType.ARCHER,56.16105125611835,8
68.0,79.0,0.0,1.0,1.0,1.4,CharacterType.ARCHER,50.13881285743234,9
51.0,95.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,54.482232382466655,10
51.0,95.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,54.482232382466655,11
51.0,95.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,54.482232382466655,12
51.0,95.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,54.482232382466655,13
51.0,95.0,3.0,0.0,0.0,1.9,CharacterType.ARCHER,54.482232382466655,14
78.0,47.0,22.0,0.0,0.0,1.9,CharacterType.ARCHER,56.73048649727283,15
59.0,88.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,57.755290111204495,16
59.0,88.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,57.755290111204495,17
64.0,83.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,58.80983090574687,18
82.0,65.0,1.0,0.0,1.0,1.9,CharacterType.ARCHER,59.6619911951504,19
83.0,61.0,5.0,0.0,0.0,1.9,CharacterType.ARCHER,59.76788024500883,20
83.0,61.0,5.0,0.0,0.0,1.9,CharacterType.ARCHER,59.76788024500883,21
80.0,67.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,60.648008511502596,22
80.0,67.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,60.648008511502596,23
80.0,67.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,60.648008511502596,24
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,25
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,26
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,27
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,28
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,29
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,30
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,31
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,32
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,33
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,34
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,35
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,36
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,37
72.0,75.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,61.0787839122165,38
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,39
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,40
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,41
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,42
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,43
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,44
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,45
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,46
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,47
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,48
72.0,77.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.62448851146202,49
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,50
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,51
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,52
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,53
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,54
75.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.71874060523081,55
74.0,74.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1349556436887,56
73.0,75.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1164731473312,57
73.0,75.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1164731473312,58
73.0,75.0,1.0,0.0,0.0,1.9,CharacterType.ARCHER,61.1164731473312,59
75.0,72.0,1.0,1.0,0.0,1.9,CharacterType.ARCHER,60.529369051305764,60
70.0,77.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,60.92633422939282,61
70.0,77.0,2.0,0.0,0.0,1.9,CharacterType.ARCHER,60.92633422939282,62
77.0,72.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.05821796008243,63
75.0,74.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.135339788251734,64
77.0,72.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.05821796008243,65
77.0,72.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.05821796008243,66
77.0,72.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.05821796008243,67
75.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.71874060523081,68
75.0,75.0,0.0,0.0,0.0,1.9,CharacterType.ARCHER,61.71874060523081,69
