strength,agility,expertise,resistance,life,height,characterType,performance,generation
40,90,2,15,3,1.9,CharacterType.ARCHER,42.373572893617755,1
63.0,57.0,3.0,7.0,18.0,1.9,CharacterType.ARCHER,45.6613506715455,2
50.0,71.0,8.0,10.0,9.0,1.4,CharacterType.ARCHER,39.32101294204019,3
88.0,40.0,12.0,3.0,5.0,1.8,CharacterType.ARCHER,44.104798575072806,4
50.0,89.0,5.0,1.0,2.0,1.8,CharacterType.ARCHER,47.3193010958255,5
55.0,58.0,15.0,15.0,6.0,1.4,CharacterType.ARCHER,39.58666717582024,6
59.0,82.0,4.0,1.0,2.0,1.6,CharacterType.ARCHER,44.62808294152804,7
70.0,47.0,22.0,3.0,6.0,1.6,CharacterType.ARCHER,41.46957443763984,8
70.0,47.0,22.0,3.0,6.0,1.6,CharacterType.ARCHER,41.46957443763984,9
65.0,54.0,21.0,6.0,1.0,1.9,CharacterType.ARCHER,53.99245364105432,10
59.0,75.0,0.0,13.0,1.0,1.9,CharacterType.ARCHER,51.50139761024569,11
44.0,77.0,22.0,5.0,0.0,1.9,CharacterType.ARCHER,49.16146507960413,12
58.0,62.0,5.0,24.0,0.0,1.9,CharacterType.ARCHER,46.466805502581146,13
58.0,62.0,5.0,24.0,0.0,1.9,CharacterType.ARCHER,46.466805502581146,14
94.0,46.0,5.0,0.0,3.0,1.9,CharacterType.ARCHER,51.755754136732186,15
95.0,46.0,5.0,0.0,3.0,1.9,CharacterType.ARCHER,52.076765576312,16
57.0,76.0,2.0,4.0,8.0,2.0,CharacterType.ARCHER,45.47823349557801,17
66.0,50.0,18.0,1.0,13.0,1.9,CharacterType.ARCHER,50.465442142466834,18
84.0,45.0,14.0,6.0,0.0,1.9,CharacterType.ARCHER,53.02311252729855,19
84.0,45.0,15.0,0.0,5.0,1.9,CharacterType.ARCHER,53.67529786884998,20
65.0,63.0,2.0,12.0,5.0,1.9,CharacterType.ARCHER,49.90936503332706,21
75.0,53.0,2.0,13.0,5.0,1.9,CharacterType.ARCHER,48.38786478896824,22
60.0,52.0,36.0,0.0,0.0,1.5,CharacterType.ARCHER,47.582418960664036,23
71.0,58.0,7.0,5.0,6.0,1.5,CharacterType.ARCHER,44.66523533709502,24
79.0,52.0,4.0,4.0,9.0,1.9,CharacterType.ARCHER,50.58122045753767,25
80.0,52.0,4.0,4.0,9.0,1.9,CharacterType.ARCHER,51.013169492056484,26
80.0,52.0,4.0,4.0,9.0,1.9,CharacterType.ARCHER,51.013169492056484,27
74.0,45.0,19.0,6.0,3.0,1.9,CharacterType.ARCHER,51.49342984309684,28
65.0,63.0,9.0,0.0,11.0,1.9,CharacterType.ARCHER,53.56480422096072,29
43.0,76.0,25.0,2.0,2.0,1.9,CharacterType.ARCHER,48.892741395556584,30
78.0,24.0,39.0,3.0,3.0,1.9,CharacterType.ARCHER,45.82688677358356,31
47.0,81.0,13.0,2.0,5.0,1.9,CharacterType.ARCHER,50.12860010992311,32
63.0,34.0,48.0,1.0,0.0,1.9,CharacterType.ARCHER,50.81838203027805,33
50.0,50.0,40.0,0.0,9.0,1.9,CharacterType.ARCHER,48.95267319373098,34
71.0,59.0,13.0,1.0,2.0,2.0,CharacterType.ARCHER,50.09727696412096,35
87.0,44.0,16.0,1.0,0.0,1.9,CharacterType.ARCHER,54.59983889942817,36
63.0,62.0,8.0,13.0,1.0,1.9,CharacterType.ARCHER,51.15718828478938,37
60.0,65.0,10.0,7.0,6.0,1.9,CharacterType.ARCHER,51.94618887384965,38
71.0,58.0,18.0,0.0,1.0,1.9,CharacterType.ARCHER,58.822815386504125,39
66.0,46.0,29.0,1.0,7.0,1.9,CharacterType.ARCHER,53.13470530169615,40
