61.0,50.0,22.0,14.0,1.0,1.9,CharacterType.ARCHER,49.30580964885399
61.0,50.0,22.0,14.0,1.0,1.9,CharacterType.ARCHER,49.30580964885399
61.0,50.0,22.0,14.0,1.0,1.9,CharacterType.ARCHER,49.30580964885399
78.0,54.0,15.0,0.0,1.0,1.5,CharacterType.ARCHER,49.18279491651716
78.0,54.0,15.0,0.0,1.0,1.5,CharacterType.ARCHER,49.18279491651716
63.0,63.0,19.0,0.0,2.0,1.5,CharacterType.ARCHER,48.44713226556311
63.0,63.0,19.0,0.0,2.0,1.5,CharacterType.ARCHER,48.44713226556311
50.0,64.0,19.0,0.0,14.0,1.9,CharacterType.ARCHER,48.02779714675883
81.0,37.0,27.0,4.0,0.0,1.7,CharacterType.ARCHER,41.9729868912238
81.0,37.0,27.0,4.0,0.0,1.7,CharacterType.ARCHER,41.9729868912238
81.0,37.0,27.0,4.0,0.0,1.7,CharacterType.ARCHER,41.9729868912238
67.0,55.0,10.0,9.0,7.0,1.6,CharacterType.ARCHER,39.60405904003842
67.0,55.0,10.0,9.0,7.0,1.6,CharacterType.ARCHER,39.60405904003842
38.0,78.0,30.0,1.0,2.0,1.5,CharacterType.ARCHER,38.869661388022564
59.0,32.0,29.0,0.0,28.0,1.8,CharacterType.ARCHER,35.48208293116648
61.0,2.0,81.0,4.0,0.0,1.9,CharacterType.ARCHER,35.10935603094427
61.0,2.0,81.0,4.0,0.0,1.9,CharacterType.ARCHER,35.10935603094427
61.0,2.0,81.0,4.0,0.0,1.9,CharacterType.ARCHER,35.10935603094427
106.0,26.0,6.0,8.0,1.0,1.9,CharacterType.ARCHER,34.89745634380691
54.0,25.0,50.0,18.0,0.0,1.5,CharacterType.ARCHER,33.3053778167182
54.0,25.0,50.0,18.0,0.0,1.5,CharacterType.ARCHER,33.3053778167182
33.0,63.0,43.0,0.0,9.0,1.5,CharacterType.ARCHER,33.25013241528045
86.0,4.0,48.0,8.0,1.0,1.9,CharacterType.ARCHER,32.807015491497594
48.0,51.0,15.0,0.0,34.0,1.5,CharacterType.ARCHER,32.59938626753934
75.0,35.0,10.0,26.0,1.0,1.5,CharacterType.ARCHER,32.58813069737964
112.0,25.0,4.0,6.0,1.0,2.0,CharacterType.ARCHER,29.32499429899885
112.0,25.0,4.0,6.0,1.0,2.0,CharacterType.ARCHER,29.32499429899885
35.0,29.0,43.0,30.0,10.0,1.9,CharacterType.ARCHER,27.460873129696182
117.0,25.0,2.0,3.0,0.0,1.7,CharacterType.ARCHER,25.918691257689936
117.0,25.0,2.0,3.0,0.0,1.7,CharacterType.ARCHER,25.918691257689936
42.0,44.0,13.0,0.0,48.0,1.5,CharacterType.ARCHER,25.592697489320642
42.0,44.0,13.0,0.0,48.0,1.5,CharacterType.ARCHER,25.592697489320642
42.0,44.0,13.0,0.0,48.0,1.5,CharacterType.ARCHER,25.592697489320642
56.0,38.0,7.0,13.0,34.0,1.6,CharacterType.ARCHER,25.410684013696574
56.0,38.0,7.0,13.0,34.0,1.6,CharacterType.ARCHER,25.410684013696574
41.0,49.0,13.0,44.0,2.0,1.6,CharacterType.ARCHER,24.99814304394668
87.0,47.0,0.0,11.0,3.0,1.3,CharacterType.ARCHER,24.833972690697575
57.0,55.0,9.0,14.0,12.0,1.3,CharacterType.ARCHER,23.406092448676496
53.0,39.0,0.0,56.0,0.0,1.5,CharacterType.ARCHER,23.32000319358177
53.0,39.0,0.0,56.0,0.0,1.5,CharacterType.ARCHER,23.32000319358177
53.0,39.0,0.0,56.0,0.0,1.5,CharacterType.ARCHER,23.32000319358177
53.0,39.0,0.0,56.0,0.0,1.5,CharacterType.ARCHER,23.32000319358177
127.0,21.0,0.0,0.0,1.0,1.5,CharacterType.ARCHER,22.861534332754825
127.0,21.0,0.0,0.0,1.0,1.5,CharacterType.ARCHER,22.861534332754825
61.0,27.0,8.0,20.0,32.0,1.5,CharacterType.ARCHER,22.73667347258062
37.0,26.0,46.0,40.0,0.0,1.6,CharacterType.ARCHER,21.846654090706497
27.0,83.0,0.0,7.0,30.0,1.6,CharacterType.ARCHER,21.84513300670511
37.0,43.0,10.0,17.0,42.0,1.7,CharacterType.ARCHER,21.18421611049327
26.0,37.0,26.0,36.0,22.0,1.9,CharacterType.ARCHER,20.57038596625333
24.0,38.0,25.0,0.0,62.0,1.9,CharacterType.ARCHER,19.01034692392528
32.0,22.0,32.0,62.0,1.0,2.0,CharacterType.ARCHER,16.87990624962905
32.0,22.0,32.0,62.0,1.0,2.0,CharacterType.ARCHER,16.87990624962905
18.0,64.0,1.0,27.0,37.0,1.9,CharacterType.ARCHER,16.317676151809316
13.0,105.0,8.0,17.0,4.0,2.0,CharacterType.ARCHER,14.566296536823597
27.0,8.0,57.0,46.0,9.0,2.0,CharacterType.ARCHER,14.50945081427499
15.0,43.0,52.0,37.0,0.0,1.8,CharacterType.ARCHER,14.226609333118516
44.0,20.0,5.0,15.0,62.0,1.5,CharacterType.ARCHER,13.214067654017535
29.0,32.0,2.0,82.0,2.0,1.4,CharacterType.ARCHER,11.82432301098509
24.0,23.0,13.0,59.0,29.0,1.5,CharacterType.ARCHER,11.070583830277638
24.0,23.0,13.0,59.0,29.0,1.5,CharacterType.ARCHER,11.070583830277638
16.0,16.0,55.0,41.0,20.0,1.5,CharacterType.ARCHER,10.864695326845554
16.0,16.0,55.0,41.0,20.0,1.5,CharacterType.ARCHER,10.864695326845554
96.0,14.0,4.0,9.0,25.0,1.3,CharacterType.ARCHER,10.233576295463735
13.0,11.0,84.0,1.0,38.0,1.6,CharacterType.ARCHER,9.889322935005374
125.0,7.0,2.0,9.0,6.0,1.8,CharacterType.ARCHER,9.651183447468249
125.0,7.0,2.0,9.0,6.0,1.8,CharacterType.ARCHER,9.651183447468249
12.0,32.0,12.0,66.0,27.0,1.9,CharacterType.ARCHER,8.335411954402854
12.0,32.0,12.0,66.0,27.0,1.9,CharacterType.ARCHER,8.335411954402854
127.0,5.0,2.0,9.0,6.0,1.9,CharacterType.ARCHER,8.14179249164877
9.0,67.0,0.0,41.0,31.0,1.6,CharacterType.ARCHER,7.68044476866492
9.0,67.0,0.0,41.0,31.0,1.6,CharacterType.ARCHER,7.68044476866492
